idates,imonths,iyears,obs,meanmod,stdmod
31,1,2011,0.0,0.0,0.0
1,2,2011,0.0,0.0,0.0
2,2,2011,0.0,0.0,0.0
3,2,2011,0.0,0.0,0.0
4,2,2011,0.0,0.0,0.0
5,2,2011,0.0,0.0,0.0
6,2,2011,0.0,0.0,0.0
7,2,2011,0.0,0.0,0.0
8,2,2011,0.0,0.0,0.0
9,2,2011,0.0,0.0,0.0
10,2,2011,0.0,0.0,0.0
11,2,2011,0.0,0.0,0.0
12,2,2011,0.0,0.0,0.0
14,2,2011,0.0,0.0,0.0
15,2,2011,0.0,0.0,0.0
16,2,2011,0.0,0.0,0.0
17,2,2011,0.0,0.05,0.3
18,2,2011,0.0,0.03,0.11
19,2,2011,0.0,1.05,1.7
20,2,2011,0.0,9.71,6.0
21,2,2011,2.96,7.07,5.75
22,2,2011,0.0,0.01,0.02
23,2,2011,0.0,0.0,0.0
24,2,2011,0.12,0.06,0.28
25,2,2011,0.0,0.76,2.24
26,2,2011,0.48,0.4,0.55
27,2,2011,0.0,0.17,0.52
28,2,2011,0.0,0.0,0.01
1,3,2011,0.0,0.0,0.0
2,3,2011,0.0,0.0,0.0
3,3,2011,0.0,0.0,0.0
4,3,2011,0.0,0.03,0.08
5,3,2011,0.0,0.02,0.09
6,3,2011,0.0,0.0,0.02
7,3,2011,0.0,0.0,0.0
8,3,2011,0.0,0.0,0.0
9,3,2011,0.0,0.02,0.1
10,3,2011,0.0,0.15,0.22
11,3,2011,0.0,0.22,0.42
12,3,2011,0.0,0.0,0.0
13,3,2011,0.0,0.0,0.0
14,3,2011,0.0,0.0,0.0
15,3,2011,0.0,0.0,0.0
16,3,2011,0.0,0.0,0.0
17,3,2011,0.0,0.0,0.0
18,3,2011,0.0,0.0,0.0
19,3,2011,0.0,0.0,0.0
20,3,2011,0.0,0.0,0.0
21,3,2011,0.0,0.0,0.0
22,3,2011,0.0,0.0,0.0
23,3,2011,0.0,0.02,0.08
24,3,2011,0.0,0.77,0.77
25,3,2011,0.0,0.43,0.45
26,3,2011,0.0,0.09,0.15
27,3,2011,0.0,0.0,0.0
28,3,2011,0.0,0.0,0.0
29,3,2011,0.0,0.0,0.0
30,3,2011,0.0,0.0,0.0
31,3,2011,0.0,0.0,0.0
1,4,2011,0.0,0.0,0.0
2,4,2011,0.0,0.01,0.04
3,4,2011,0.0,0.02,0.07
4,4,2011,0.0,1.4,2.29
5,4,2011,0.0,1.8,3.2
6,4,2011,0.0,0.03,0.2
7,4,2011,0.0,0.18,0.45
8,4,2011,0.0,1.9,3.42
9,4,2011,0.0,1.86,1.85
10,4,2011,1.43,0.23,0.46
11,4,2011,0.0,0.29,0.57
12,4,2011,0.0,0.05,0.15
13,4,2011,0.0,0.61,1.04
14,4,2011,0.48,1.06,1.07
15,4,2011,0.0,0.74,1.12
16,4,2011,0.0,0.3,0.55
17,4,2011,3.13,0.3,0.63
18,4,2011,0.0,0.89,1.06
19,4,2011,0.0,1.67,1.58
20,4,2011,0.86,1.66,1.94
21,4,2011,0.0,8.87,7.37
22,4,2011,1.72,7.75,6.81
23,4,2011,0.0,2.36,3.78
24,4,2011,0.0,0.79,1.56
25,4,2011,0.0,0.56,1.52
26,4,2011,7.23,0.36,1.0
27,4,2011,4.02,0.3,0.77
28,4,2011,11.89,0.19,0.4
29,4,2011,0.0,0.08,0.17
30,4,2011,0.0,0.09,0.2
1,5,2011,0.0,0.2,0.51
2,5,2011,0.0,0.19,0.41
3,5,2011,0.0,0.05,0.07
4,5,2011,0.0,0.01,0.06
5,5,2011,0.0,0.06,0.28
6,5,2011,0.0,0.35,0.64
7,5,2011,0.63,0.68,0.99
8,5,2011,0.0,0.12,0.27
9,5,2011,0.0,0.02,0.05
10,5,2011,0.0,0.04,0.1
11,5,2011,0.0,0.06,0.15
12,5,2011,0.0,0.02,0.04
13,5,2011,0.0,0.02,0.05
14,5,2011,0.12,0.07,0.13
15,5,2011,0.0,0.08,0.17
16,5,2011,0.0,0.22,0.3
17,5,2011,0.0,0.43,0.45
18,5,2011,0.0,0.52,0.68
19,5,2011,0.0,1.61,3.43
20,5,2011,1.11,0.94,1.25
21,5,2011,0.0,0.79,0.77
22,5,2011,0.0,0.1,0.23
23,5,2011,0.0,0.1,0.26
24,5,2011,0.0,0.05,0.14
25,5,2011,0.86,0.19,0.38
26,5,2011,0.0,0.94,0.99
27,5,2011,22.28,1.82,3.27
28,5,2011,0.34,1.51,2.83
29,5,2011,0.0,0.43,0.91
30,5,2011,0.0,0.34,0.82
31,5,2011,0.0,0.43,0.56
1,6,2011,0.0,1.34,3.31
2,6,2011,0.0,1.47,4.03
3,6,2011,0.0,2.66,4.48
4,6,2011,0.0,3.31,4.71
5,6,2011,0.0,2.47,3.24
6,6,2011,5.96,4.93,5.27
7,6,2011,6.07,8.15,7.29
8,6,2011,0.0,5.98,7.66
9,6,2011,0.0,5.33,6.13
10,6,2011,0.0,3.94,5.19
11,6,2011,3.42,3.32,5.17
12,6,2011,0.0,7.07,7.79
13,6,2011,5.78,18.1,9.77
14,6,2011,13.49,26.7,11.87
15,6,2011,0.0,27.19,17.95
16,6,2011,9.52,11.98,9.01
17,6,2011,19.46,13.79,14.8
18,6,2011,10.98,27.03,22.79
19,6,2011,6.4,30.12,26.67
20,6,2011,3.38,25.25,27.82
21,6,2011,4.37,14.74,18.45
22,6,2011,5.05,4.82,6.65
23,6,2011,1.95,0.58,0.95
24,6,2011,0.68,3.18,4.31
25,6,2011,0.0,12.15,13.36
26,6,2011,0.0,11.26,11.57
27,6,2011,21.3,13.2,13.94
28,6,2011,0.0,2.7,3.43
29,6,2011,0.7,0.9,1.04
30,6,2011,3.85,1.36,2.77
1,7,2011,0.0,1.68,2.78
2,7,2011,0.0,2.71,3.63
3,7,2011,8.78,3.86,3.93
4,7,2011,4.51,15.08,9.85
5,7,2011,43.65,23.54,15.95
6,7,2011,3.46,7.92,8.33
7,7,2011,3.82,7.7,7.65
8,7,2011,0.0,2.74,2.65
9,7,2011,0.0,3.69,3.77
10,7,2011,0.0,4.8,6.02
11,7,2011,0.0,8.02,5.97
12,7,2011,0.0,5.7,6.05
13,7,2011,2.88,7.29,6.47
14,7,2011,3.78,5.53,4.97
15,7,2011,0.0,8.15,10.98
16,7,2011,1.86,16.41,12.82
17,7,2011,4.36,11.73,10.4
18,7,2011,6.45,8.47,6.99
19,7,2011,0.0,1.81,2.35
20,7,2011,0.0,13.35,14.96
21,7,2011,6.36,19.13,14.51
22,7,2011,11.75,20.98,17.69
23,7,2011,3.95,6.59,6.87
24,7,2011,0.72,1.98,3.04
25,7,2011,0.0,9.52,7.92
26,7,2011,5.64,2.59,3.83
27,7,2011,0.86,2.51,3.24
28,7,2011,1.88,6.18,4.04
29,7,2011,0.0,6.04,4.44
30,7,2011,6.04,5.03,3.3
31,7,2011,0.0,6.76,5.64
1,8,2011,25.1,6.34,3.89
2,8,2011,6.26,8.33,6.78
3,8,2011,45.55,28.56,24.39
4,8,2011,15.04,7.32,6.56
5,8,2011,7.8,2.88,4.04
6,8,2011,0.0,8.89,7.66
7,8,2011,0.0,12.69,18.42
8,8,2011,3.79,10.0,8.95
9,8,2011,9.07,4.51,5.41
10,8,2011,0.0,1.77,2.24
11,8,2011,5.64,3.92,4.43
12,8,2011,26.35,5.72,6.35
13,8,2011,14.63,6.72,9.18
14,8,2011,7.58,7.69,5.84
15,8,2011,0.0,6.59,5.21
16,8,2011,0.0,8.48,5.89
17,8,2011,8.95,10.04,4.79
18,8,2011,31.35,15.81,8.21
19,8,2011,33.56,19.22,12.29
20,8,2011,22.58,5.83,4.83
21,8,2011,0.6,4.64,4.74
22,8,2011,1.17,9.49,7.56
23,8,2011,0.0,10.45,6.93
24,8,2011,42.48,10.59,6.7
25,8,2011,2.17,12.14,8.32
26,8,2011,12.33,12.79,8.81
27,8,2011,27.22,13.92,8.54
28,8,2011,33.41,13.08,10.45
29,8,2011,5.77,13.15,7.67
30,8,2011,35.74,16.12,8.29
31,8,2011,8.04,15.69,13.4
1,9,2011,28.32,17.48,9.82
2,9,2011,10.29,13.18,8.04
3,9,2011,1.34,14.13,9.88
4,9,2011,6.47,15.89,10.4
5,9,2011,4.32,18.56,10.15
6,9,2011,53.97,13.2,8.3
7,9,2011,17.89,14.28,16.65
8,9,2011,7.41,18.41,17.43
9,9,2011,9.14,14.47,18.48
10,9,2011,6.42,5.33,5.63
11,9,2011,2.37,4.54,7.01
12,9,2011,0.0,7.63,5.79
13,9,2011,2.07,10.57,9.45
14,9,2011,2.38,17.58,9.72
15,9,2011,0.0,14.65,9.27
16,9,2011,12.66,10.98,6.03
17,9,2011,0.0,16.01,8.46
18,9,2011,0.2,12.49,8.32
19,9,2011,0.0,9.57,8.5
20,9,2011,16.45,11.08,8.88
21,9,2011,14.39,9.39,11.27
22,9,2011,0.0,1.63,2.92
23,9,2011,27.81,7.64,11.31
24,9,2011,14.13,2.15,3.47
25,9,2011,0.0,1.64,3.99
26,9,2011,0.0,0.32,0.43
27,9,2011,0.0,0.16,0.28
28,9,2011,0.0,0.13,0.19
29,9,2011,0.0,0.17,0.27
30,9,2011,0.0,0.01,0.04
1,10,2011,0.0,0.01,0.06
2,10,2011,0.0,0.02,0.05
3,10,2011,0.0,0.03,0.13
4,10,2011,0.0,0.06,0.19
5,10,2011,0.0,0.04,0.22
6,10,2011,0.0,0.36,0.44
7,10,2011,0.0,0.69,0.5
8,10,2011,0.0,1.84,1.82
9,10,2011,0.0,2.8,2.78
12,10,2011,0.0,1.37,1.32
15,10,2011,0.0,0.04,0.13
19,10,2011,0.0,0.04,0.17
24,10,2011,0.0,0.03,0.13
25,10,2011,0.0,0.1,0.49
26,10,2011,0.0,0.11,0.42
27,10,2011,0.0,0.0,0.0
28,10,2011,0.0,0.0,0.0
29,10,2011,0.0,0.0,0.0
30,10,2011,0.0,0.0,0.0
31,10,2011,0.0,0.0,0.0
1,11,2011,0.0,0.0,0.02
2,11,2011,0.0,0.1,0.29
3,11,2011,0.0,0.0,0.01
4,11,2011,0.0,0.0,0.0
5,11,2011,0.0,0.0,0.0
6,11,2011,0.0,0.0,0.0
7,11,2011,0.0,0.0,0.0
8,11,2011,0.0,0.0,0.0
9,11,2011,0.0,0.0,0.0
10,11,2011,0.0,0.0,0.0
11,11,2011,0.0,0.0,0.0
12,11,2011,0.0,0.0,0.0
13,11,2011,0.0,0.0,0.02
14,11,2011,0.0,0.02,0.07
15,11,2011,0.0,0.0,0.0
16,11,2011,0.0,0.0,0.0
17,11,2011,0.0,0.0,0.0
18,11,2011,0.0,0.0,0.0
19,11,2011,0.0,0.0,0.0
20,11,2011,0.0,0.0,0.0
21,11,2011,0.0,0.0,0.0
22,11,2011,0.0,0.0,0.0
23,11,2011,0.0,0.0,0.0
24,11,2011,0.0,0.0,0.0
25,11,2011,0.0,0.0,0.0
26,11,2011,0.0,0.0,0.0
27,11,2011,0.0,0.0,0.0
28,11,2011,0.0,0.0,0.0
29,11,2011,0.0,0.0,0.0
30,11,2011,0.0,0.0,0.0
1,12,2011,0.0,0.0,0.0
2,12,2011,0.0,0.0,0.02
3,12,2011,0.0,0.0,0.0
4,12,2011,0.0,0.0,0.0
5,12,2011,0.0,0.0,0.0
6,12,2011,0.0,0.0,0.0
7,12,2011,0.0,0.0,0.0
8,12,2011,0.0,0.0,0.0
9,12,2011,0.0,0.0,0.0
10,12,2011,0.0,0.0,0.0
11,12,2011,0.0,0.0,0.0
12,12,2011,0.0,0.0,0.0
13,12,2011,0.0,0.0,0.0
14,12,2011,0.0,0.0,0.0
15,12,2011,0.0,0.0,0.0
16,12,2011,0.0,0.0,0.0
17,12,2011,0.0,0.0,0.0
18,12,2011,0.0,0.0,0.0
19,12,2011,0.0,0.0,0.0
20,12,2011,0.0,0.0,0.0
21,12,2011,0.0,0.0,0.0
22,12,2011,0.0,0.0,0.0
23,12,2011,0.0,0.0,0.0
24,12,2011,0.0,0.0,0.0
25,12,2011,0.0,0.0,0.0
26,12,2011,0.0,0.0,0.0
27,12,2011,0.0,0.01,0.05
28,12,2011,0.0,0.23,0.56
29,12,2011,0.0,0.63,1.3
30,12,2011,0.0,0.52,1.35
31,12,2011,0.0,2.65,3.55
1,1,2012,0.0,9.15,8.96
2,1,2012,0.0,3.18,2.23
3,1,2012,0.0,0.6,0.52
4,1,2012,0.0,0.37,0.36
5,1,2012,0.0,0.18,0.29
6,1,2012,0.0,1.12,1.22
7,1,2012,0.0,1.48,1.76
8,1,2012,0.0,1.94,1.83
9,1,2012,0.0,12.8,6.56
10,1,2012,3.11,7.28,7.09
11,1,2012,0.4,0.17,0.29
12,1,2012,0.0,0.0,0.0
13,1,2012,0.0,0.0,0.0
14,1,2012,0.0,0.0,0.0
15,1,2012,0.0,0.0,0.0
16,1,2012,0.0,0.0,0.0
17,1,2012,0.0,0.0,0.0
18,1,2012,0.0,0.0,0.0
19,1,2012,0.0,0.0,0.0
20,1,2012,0.0,0.0,0.0
21,1,2012,0.0,0.0,0.0
22,1,2012,0.0,0.0,0.0
23,1,2012,0.0,0.0,0.0
24,1,2012,0.0,0.0,0.0
25,1,2012,0.0,0.0,0.02
26,1,2012,0.0,0.09,0.24
27,1,2012,0.2,0.25,0.28
28,1,2012,0.0,0.69,0.72
29,1,2012,0.0,1.4,1.38
30,1,2012,0.0,0.6,0.79
31,1,2012,0.3,0.46,0.45
1,2,2012,0.0,0.32,0.37
2,2,2012,0.0,0.0,0.0
3,2,2012,0.0,0.0,0.0
4,2,2012,0.0,0.0,0.0
5,2,2012,0.0,0.0,0.0
6,2,2012,0.0,0.0,0.0
7,2,2012,0.0,0.0,0.0
9,2,2012,0.0,0.0,0.0
10,2,2012,0.0,0.0,0.0
11,2,2012,0.0,0.0,0.0
12,2,2012,0.0,0.0,0.0
13,2,2012,0.0,0.01,0.04
14,2,2012,0.0,0.05,0.17
15,2,2012,0.0,0.16,0.41
16,2,2012,0.0,0.18,0.53
17,2,2012,0.9,0.18,0.46
18,2,2012,0.0,0.02,0.11
19,2,2012,0.0,0.0,0.0
20,2,2012,0.0,0.0,0.0
21,2,2012,0.0,0.0,0.0
22,2,2012,0.0,0.0,0.0
23,2,2012,0.0,0.0,0.0
24,2,2012,0.0,0.0,0.0
25,2,2012,0.0,0.0,0.0
26,2,2012,0.0,0.0,0.0
27,2,2012,0.0,0.0,0.0
28,2,2012,0.0,0.0,0.0
29,2,2012,0.0,0.0,0.0
1,3,2012,0.0,0.0,0.0
2,3,2012,0.0,0.0,0.0
3,3,2012,0.0,0.0,0.0
4,3,2012,0.0,0.0,0.0
5,3,2012,0.0,0.0,0.0
6,3,2012,0.0,0.0,0.0
7,3,2012,0.0,0.0,0.0
8,3,2012,0.0,0.0,0.0
9,3,2012,0.0,0.0,0.0
10,3,2012,0.0,0.0,0.0
11,3,2012,0.0,0.0,0.02
12,3,2012,0.0,0.0,0.0
13,3,2012,0.0,0.01,0.07
14,3,2012,0.0,0.0,0.0
15,3,2012,0.0,0.0,0.0
16,3,2012,0.0,0.0,0.0
17,3,2012,0.0,0.0,0.0
18,3,2012,0.0,0.0,0.0
19,3,2012,0.0,0.0,0.0
20,3,2012,0.0,0.0,0.0
21,3,2012,0.0,0.0,0.0
22,3,2012,0.0,0.0,0.0
23,3,2012,0.0,0.0,0.0
24,3,2012,0.0,0.0,0.0
25,3,2012,0.0,0.0,0.0
26,3,2012,0.0,0.0,0.0
27,3,2012,0.0,0.0,0.0
28,3,2012,0.0,0.0,0.0
29,3,2012,0.0,0.0,0.01
30,3,2012,0.0,0.04,0.09
31,3,2012,1.96,0.67,0.9
1,4,2012,0.0,0.36,0.61
2,4,2012,0.0,0.01,0.03
3,4,2012,0.0,0.08,0.17
4,4,2012,0.0,0.06,0.14
5,4,2012,0.0,0.46,0.75
6,4,2012,0.0,0.34,0.44
7,4,2012,0.0,0.13,0.24
8,4,2012,0.0,0.26,0.47
9,4,2012,1.0,0.32,0.6
10,4,2012,0.0,0.98,0.94
11,4,2012,0.0,0.9,0.87
12,4,2012,0.0,0.94,0.8
13,4,2012,0.0,0.9,0.75
14,4,2012,0.0,0.57,0.75
15,4,2012,0.0,0.16,0.32
16,4,2012,0.0,0.01,0.07
17,4,2012,0.0,0.02,0.09
18,4,2012,0.0,0.11,0.3
19,4,2012,0.0,0.14,0.27
20,4,2012,0.0,0.1,0.23
21,4,2012,0.0,0.12,0.29
22,4,2012,0.0,0.8,0.92
23,4,2012,0.79,0.96,0.81
24,4,2012,0.0,1.29,1.08
25,4,2012,0.0,1.01,1.45
26,4,2012,0.0,0.89,0.98
27,4,2012,5.09,1.64,2.19
28,4,2012,0.0,1.82,2.26
29,4,2012,0.3,0.28,0.69
30,4,2012,9.34,0.12,0.22
1,5,2012,3.5,0.01,0.04
2,5,2012,2.34,0.01,0.07
3,5,2012,0.0,0.18,1.02
4,5,2012,0.0,1.06,2.49
5,5,2012,0.0,1.63,2.13
6,5,2012,0.0,0.2,0.33
7,5,2012,0.0,0.05,0.12
8,5,2012,0.0,0.02,0.07
9,5,2012,0.0,0.26,0.44
10,5,2012,0.0,0.34,0.43
12,5,2012,0.0,0.9,1.03
17,5,2012,0.0,0.0,0.01
19,5,2012,0.0,0.01,0.02
20,5,2012,0.0,0.01,0.04
21,5,2012,0.0,0.02,0.08
22,5,2012,0.0,0.0,0.01
23,5,2012,0.0,0.01,0.02
24,5,2012,0.0,0.0,0.02
25,5,2012,0.0,0.0,0.0
26,5,2012,0.0,0.0,0.0
27,5,2012,0.0,0.0,0.0
28,5,2012,0.0,0.01,0.06
29,5,2012,0.0,0.0,0.03
30,5,2012,0.0,0.0,0.0
31,5,2012,0.0,0.0,0.0
1,6,2012,0.0,0.01,0.02
2,6,2012,0.0,0.07,0.18
3,6,2012,0.0,0.12,0.22
4,6,2012,0.0,0.02,0.1
5,6,2012,0.0,0.01,0.06
6,6,2012,0.0,0.05,0.22
7,6,2012,0.0,0.72,1.31
8,6,2012,0.0,0.83,1.14
9,6,2012,0.0,1.26,3.15
10,6,2012,0.0,1.92,6.83
11,6,2012,23.36,1.99,3.99
12,6,2012,0.0,2.34,4.41
13,6,2012,0.4,1.24,2.18
14,6,2012,0.0,1.31,1.43
15,6,2012,1.75,4.83,4.44
16,6,2012,15.76,7.66,6.13
17,6,2012,14.08,12.58,10.0
18,6,2012,0.58,17.13,12.35
19,6,2012,64.82,16.36,10.61
20,6,2012,46.03,17.46,13.65
21,6,2012,56.78,14.12,12.89
22,6,2012,25.57,14.36,13.61
23,6,2012,11.5,6.77,9.7
24,6,2012,0.0,1.76,3.13
25,6,2012,0.0,0.89,1.66
26,6,2012,0.4,0.4,0.94
27,6,2012,4.75,0.05,0.11
28,6,2012,0.0,0.92,2.08
29,6,2012,0.58,3.99,5.17
30,6,2012,0.0,3.87,4.22
1,7,2012,22.38,14.0,14.91
2,7,2012,0.21,30.43,19.83
3,7,2012,71.64,10.89,14.89
4,7,2012,12.09,6.16,8.03
5,7,2012,0.0,3.13,4.59
6,7,2012,16.5,10.93,11.43
7,7,2012,4.93,9.52,8.31
8,7,2012,7.24,10.73,9.61
9,7,2012,25.82,15.32,12.35
10,7,2012,1.59,10.02,8.53
11,7,2012,0.0,6.53,5.25
12,7,2012,0.0,8.5,7.42
13,7,2012,0.0,7.53,5.35
14,7,2012,4.19,10.12,6.45
15,7,2012,8.76,11.71,7.42
16,7,2012,1.17,5.65,5.23
17,7,2012,2.1,7.76,5.8
18,7,2012,12.26,12.69,10.32
19,7,2012,0.42,11.46,8.92
20,7,2012,0.0,21.67,15.84
21,7,2012,0.44,19.92,12.93
22,7,2012,12.64,8.69,9.39
23,7,2012,0.3,4.2,5.08
24,7,2012,0.0,12.26,9.1
25,7,2012,1.86,13.36,8.57
26,7,2012,16.11,26.81,17.33
27,7,2012,11.84,19.79,22.4
28,7,2012,2.01,7.5,10.72
29,7,2012,0.0,5.45,5.88
30,7,2012,88.66,12.1,11.36
31,7,2012,111.68,11.0,11.79
1,8,2012,0.63,16.65,11.85
2,8,2012,0.84,20.66,15.99
3,8,2012,40.91,28.15,19.62
4,8,2012,36.12,17.47,12.96
5,8,2012,17.12,21.97,11.98
6,8,2012,30.44,10.4,9.07
7,8,2012,1.68,2.22,3.12
8,8,2012,0.0,4.01,7.13
9,8,2012,0.53,15.8,10.26
10,8,2012,8.66,22.28,15.61
11,8,2012,4.13,5.65,5.33
12,8,2012,0.0,4.99,4.9
13,8,2012,0.0,1.43,1.72
14,8,2012,2.7,1.51,3.35
15,8,2012,2.92,5.3,10.58
16,8,2012,0.21,14.84,17.23
17,8,2012,9.55,20.89,15.85
18,8,2012,6.1,21.02,12.83
19,8,2012,21.95,13.33,8.88
20,8,2012,0.0,1.34,2.25
21,8,2012,0.0,4.1,5.34
22,8,2012,0.0,3.97,4.71
23,8,2012,0.0,5.28,5.69
24,8,2012,0.0,11.74,8.57
25,8,2012,3.45,20.32,8.88
26,8,2012,8.83,20.79,15.92
27,8,2012,7.64,11.71,15.26
28,8,2012,0.0,7.53,6.43
29,8,2012,0.0,12.98,7.55
30,8,2012,0.0,7.6,4.93
31,8,2012,15.98,7.95,7.44
1,9,2012,3.13,4.77,5.56
2,9,2012,0.0,6.14,6.2
3,9,2012,65.3,14.9,7.93
4,9,2012,75.59,22.28,13.96
5,9,2012,4.78,16.2,13.83
6,9,2012,2.1,5.53,4.83
7,9,2012,8.57,13.57,10.3
8,9,2012,0.0,20.29,11.13
9,9,2012,30.32,22.51,11.28
10,9,2012,5.16,16.52,14.94
11,9,2012,0.49,6.81,7.15
12,9,2012,7.83,2.95,4.53
13,9,2012,0.0,2.33,4.32
14,9,2012,1.06,5.59,7.08
15,9,2012,12.3,8.86,6.46
16,9,2012,0.0,9.22,8.69
17,9,2012,3.32,8.2,9.69
18,9,2012,18.8,12.84,9.8
19,9,2012,13.15,6.27,8.94
20,9,2012,0.0,6.44,5.47
21,9,2012,19.38,13.46,7.57
22,9,2012,0.0,11.43,6.95
23,9,2012,2.18,4.6,5.41
24,9,2012,0.73,2.27,3.56
25,9,2012,0.0,3.52,4.05
26,9,2012,0.0,1.76,3.73
27,9,2012,0.0,0.15,0.62
28,9,2012,0.0,0.83,1.53
29,9,2012,0.0,7.01,6.13
30,9,2012,6.5,3.13,3.46
1,10,2012,4.73,2.05,1.93
2,10,2012,11.59,4.65,4.09
3,10,2012,0.85,2.05,3.41
4,10,2012,6.18,4.11,4.02
5,10,2012,2.17,0.12,0.55
6,10,2012,0.0,0.0,0.0
7,10,2012,0.0,0.0,0.0
8,10,2012,0.0,0.18,0.81
9,10,2012,0.0,2.59,3.99
10,10,2012,0.0,4.03,4.42
11,10,2012,4.89,3.02,3.29
12,10,2012,0.0,0.61,0.98
13,10,2012,0.0,0.26,0.83
14,10,2012,0.0,0.04,0.16
15,10,2012,0.0,0.01,0.04
16,10,2012,0.0,0.0,0.0
17,10,2012,0.0,0.0,0.0
18,10,2012,0.0,0.0,0.0
19,10,2012,0.0,0.0,0.0
20,10,2012,0.0,0.02,0.08
21,10,2012,0.0,0.25,0.64
22,10,2012,0.0,0.23,0.49
23,10,2012,0.0,0.28,0.78
24,10,2012,0.0,0.18,0.57
25,10,2012,0.0,0.0,0.02
26,10,2012,0.0,0.26,0.86
27,10,2012,0.0,0.22,0.63
28,10,2012,0.0,0.01,0.02
29,10,2012,0.0,0.0,0.0
30,10,2012,0.0,0.0,0.0
31,10,2012,0.0,0.07,0.23
1,11,2012,0.0,5.64,4.32
2,11,2012,0.0,11.59,9.52
3,11,2012,3.85,8.74,7.06
4,11,2012,0.0,5.99,6.14
5,11,2012,0.0,14.62,9.28
6,11,2012,0.0,7.06,6.58
7,11,2012,8.93,0.48,0.68
8,11,2012,0.0,0.03,0.06
9,11,2012,0.0,0.0,0.0
10,11,2012,0.0,0.0,0.0
11,11,2012,0.0,0.0,0.0
12,11,2012,0.0,0.0,0.0
13,11,2012,0.0,0.0,0.0
14,11,2012,0.0,0.0,0.0
15,11,2012,0.0,0.0,0.0
16,11,2012,0.0,0.0,0.0
17,11,2012,0.0,0.0,0.0
18,11,2012,0.0,0.06,0.13
19,11,2012,0.0,0.7,1.01
20,11,2012,0.0,0.53,1.08
24,11,2012,0.0,0.19,0.41
1,12,2012,0.0,0.0,0.0
7,12,2012,0.0,0.0,0.0
8,12,2012,0.0,0.0,0.0
9,12,2012,0.0,0.0,0.0
10,12,2012,0.0,0.23,0.51
11,12,2012,0.0,0.23,0.35
13,12,2012,0.0,0.16,0.21
14,12,2012,0.0,0.01,0.05
17,12,2012,0.0,0.0,0.0
20,12,2012,0.0,0.0,0.0
21,12,2012,0.0,0.0,0.0
22,12,2012,0.0,0.0,0.0
23,12,2012,0.0,0.0,0.0
24,12,2012,0.0,0.0,0.0
25,12,2012,0.0,0.0,0.0
26,12,2012,0.0,0.0,0.0
27,12,2012,0.0,0.0,0.0
28,12,2012,0.0,0.0,0.0
29,12,2012,0.0,0.0,0.0
30,12,2012,0.0,0.0,0.0
31,12,2012,0.0,0.0,0.0
1,1,2013,0.0,0.33,0.53
2,1,2013,0.0,1.09,1.1
3,1,2013,0.69,1.46,0.92
4,1,2013,0.0,0.6,0.56
5,1,2013,0.0,0.47,0.74
6,1,2013,0.0,0.42,0.61
7,1,2013,0.0,0.92,0.72
8,1,2013,0.0,0.02,0.09
9,1,2013,0.0,0.0,0.0
10,1,2013,0.0,0.0,0.0
11,1,2013,0.0,0.0,0.0
12,1,2013,0.0,0.0,0.0
13,1,2013,0.0,0.0,0.0
14,1,2013,0.0,0.0,0.0
15,1,2013,0.0,0.0,0.0
16,1,2013,0.0,0.0,0.0
17,1,2013,0.0,0.0,0.0
18,1,2013,0.0,0.0,0.0
19,1,2013,0.0,0.0,0.03
20,1,2013,0.0,0.0,0.0
21,1,2013,0.0,0.01,0.04
22,1,2013,0.0,0.0,0.0
23,1,2013,0.0,0.0,0.0
24,1,2013,0.0,0.03,0.06
25,1,2013,0.0,0.0,0.0
26,1,2013,0.0,0.0,0.01
27,1,2013,0.0,0.0,0.0
28,1,2013,0.0,0.0,0.0
29,1,2013,0.0,0.01,0.03
30,1,2013,0.0,0.0,0.0
31,1,2013,0.0,0.0,0.0
1,2,2013,0.0,0.0,0.0
2,2,2013,0.0,0.0,0.0
3,2,2013,0.0,0.0,0.0
4,2,2013,0.0,0.0,0.0
5,2,2013,0.0,0.0,0.0
6,2,2013,0.0,0.0,0.0
7,2,2013,0.0,0.06,0.36
8,2,2013,0.0,0.38,0.78
9,2,2013,0.14,0.05,0.11
10,2,2013,0.0,0.0,0.01
11,2,2013,0.0,0.0,0.02
12,2,2013,0.0,0.02,0.05
13,2,2013,0.0,0.01,0.08
14,2,2013,0.0,0.02,0.1
15,2,2013,0.0,0.18,0.29
16,2,2013,0.0,10.09,8.2
17,2,2013,4.62,4.27,2.94
18,2,2013,1.43,0.02,0.05
19,2,2013,0.0,0.0,0.0
20,2,2013,0.0,0.0,0.0
21,2,2013,0.0,0.0,0.0
22,2,2013,0.0,0.0,0.0
23,2,2013,0.0,0.0,0.0
24,2,2013,0.0,0.06,0.22
25,2,2013,0.0,0.0,0.0
26,2,2013,0.0,0.0,0.0
27,2,2013,0.0,0.0,0.0
28,2,2013,0.0,0.0,0.0
1,3,2013,0.0,0.0,0.0
2,3,2013,0.0,0.0,0.0
3,3,2013,0.0,0.0,0.0
4,3,2013,0.0,0.0,0.0
5,3,2013,0.0,0.0,0.0
6,3,2013,0.0,0.0,0.0
7,3,2013,0.0,0.0,0.0
8,3,2013,0.0,0.0,0.0
9,3,2013,0.0,0.0,0.0
10,3,2013,0.0,0.0,0.0
11,3,2013,0.0,0.01,0.03
12,3,2013,0.0,0.0,0.0
13,3,2013,0.0,0.02,0.07
