idates,imonths,iyears,obs,meanmod,stdmod
6,6,2019,0.2,0.18,0.9
7,6,2019,7.76,0.13,0.3
8,6,2019,0.0,0.13,0.35
9,6,2019,0.0,0.18,0.27
10,6,2019,0.0,0.0,0.01
11,6,2019,0.0,0.11,0.3
12,6,2019,0.0,0.88,2.52
13,6,2019,0.0,1.48,2.78
14,6,2019,7.56,0.64,1.92
15,6,2019,2.05,4.94,5.92
16,6,2019,4.68,3.23,4.96
17,6,2019,16.07,3.07,4.06
18,6,2019,0.4,2.11,3.26
19,6,2019,0.36,1.29,1.77
20,6,2019,0.0,6.48,6.88
21,6,2019,20.43,8.89,23.63
22,6,2019,32.61,20.75,21.51
23,6,2019,4.91,4.29,7.63
24,6,2019,0.0,0.45,0.44
25,6,2019,0.0,0.37,0.27
26,6,2019,0.0,0.66,1.18
27,6,2019,0.0,5.4,6.91
28,6,2019,2.19,7.26,6.49
29,6,2019,0.0,14.32,11.97
30,6,2019,0.0,18.64,18.5
1,7,2019,9.51,23.74,15.22
2,7,2019,48.13,30.83,20.67
3,7,2019,17.44,9.12,11.51
4,7,2019,6.95,3.38,5.84
5,7,2019,11.02,5.83,5.87
6,7,2019,36.68,6.85,10.4
7,7,2019,0.0,2.82,4.25
8,7,2019,1.42,2.94,4.45
9,7,2019,0.2,4.32,4.25
10,7,2019,0.7,2.47,3.15
11,7,2019,5.16,7.46,12.16
12,7,2019,0.0,3.57,4.3
13,7,2019,0.0,2.43,2.18
14,7,2019,4.63,1.34,1.66
15,7,2019,0.0,2.63,3.18
16,7,2019,0.2,1.16,1.61
17,7,2019,0.25,5.25,5.13
18,7,2019,28.02,12.32,6.82
19,7,2019,9.68,11.25,7.26
20,7,2019,1.81,3.83,2.28
21,7,2019,0.0,1.7,1.84
22,7,2019,0.0,2.25,3.47
23,7,2019,1.22,1.17,1.35
24,7,2019,6.37,14.05,11.81
25,7,2019,2.17,13.1,11.37
26,7,2019,8.34,35.02,33.17
27,7,2019,23.08,15.43,13.37
28,7,2019,6.19,25.27,27.77
29,7,2019,12.36,26.77,24.07
30,7,2019,19.08,14.06,23.74
31,7,2019,3.76,6.81,8.92
1,8,2019,0.92,15.93,17.49
2,8,2019,0.0,26.38,32.75
3,8,2019,1.68,37.21,52.56
4,8,2019,0.7,5.04,8.54
5,8,2019,1.78,6.57,6.39
6,8,2019,0.0,20.21,12.6
7,8,2019,36.64,52.87,35.51
8,8,2019,61.26,12.34,13.03
9,8,2019,1.13,2.55,2.8
10,8,2019,1.05,0.39,0.36
11,8,2019,1.29,4.9,6.32
12,8,2019,16.5,26.56,15.85
13,8,2019,155.99,28.69,15.3
14,8,2019,64.07,12.36,12.14
15,8,2019,0.0,1.8,3.25
16,8,2019,0.0,6.14,5.24
17,8,2019,0.76,10.51,7.37
18,8,2019,8.21,5.54,4.99
19,8,2019,10.31,5.09,4.53
20,8,2019,14.45,7.62,4.03
21,8,2019,0.0,20.49,7.59
22,8,2019,5.79,13.93,8.42
23,8,2019,0.0,10.89,8.94
24,8,2019,4.25,13.28,9.24
25,8,2019,25.86,12.2,10.24
26,8,2019,35.05,5.55,12.56
27,8,2019,11.62,3.18,3.86
28,8,2019,0.0,2.19,4.23
29,8,2019,0.67,10.87,16.12
30,8,2019,3.69,8.74,5.03
31,8,2019,0.5,8.58,3.71
1,9,2019,22.73,8.93,4.42
2,9,2019,10.66,21.82,10.49
3,9,2019,7.85,26.54,22.68
4,9,2019,27.91,45.77,40.65
5,9,2019,12.34,24.64,16.5
6,9,2019,50.41,52.6,43.61
7,9,2019,23.94,30.02,25.33
8,9,2019,20.41,5.75,7.26
9,9,2019,3.94,1.56,1.45
10,9,2019,10.33,1.5,1.75
11,9,2019,0.7,5.7,5.97
12,9,2019,2.15,10.31,10.72
13,9,2019,7.78,1.11,0.92
14,9,2019,0.0,2.02,1.98
15,9,2019,0.0,3.14,2.37
16,9,2019,6.19,7.51,3.71
17,9,2019,0.0,3.42,3.07
18,9,2019,0.0,4.76,3.71
19,9,2019,3.85,4.66,2.39
20,9,2019,0.0,1.45,1.12
21,9,2019,0.0,3.16,2.23
22,9,2019,0.0,1.52,2.45
23,9,2019,0.0,6.31,3.8
24,9,2019,0.0,9.75,5.56
25,9,2019,14.94,8.69,4.25
26,9,2019,10.5,3.89,3.23
27,9,2019,0.0,3.95,5.64
28,9,2019,0.0,7.1,5.92
29,9,2019,0.95,4.16,6.06
30,9,2019,22.45,4.22,2.55
1,10,2019,17.69,4.25,4.16
2,10,2019,4.62,5.57,3.73
3,10,2019,19.36,2.73,3.03
4,10,2019,1.41,3.64,3.29
5,10,2019,0.0,5.9,3.68
6,10,2019,1.4,7.67,3.42
7,10,2019,0.0,6.93,2.5
8,10,2019,0.0,6.88,2.7
9,10,2019,0.0,5.82,3.18
10,10,2019,0.0,3.9,2.23
11,10,2019,0.0,4.6,4.01
12,10,2019,0.0,5.57,3.07
13,10,2019,0.0,3.75,2.01
14,10,2019,0.0,0.8,0.7
15,10,2019,0.0,1.39,1.91
16,10,2019,0.0,1.34,1.63
17,10,2019,0.0,3.68,2.84
19,10,2019,0.86,3.48,4.26
20,10,2019,0.0,9.27,8.74
21,10,2019,0.0,0.91,1.13
22,10,2019,0.0,0.54,0.52
23,10,2019,0.0,15.89,7.98
24,10,2019,6.07,28.34,19.38
25,10,2019,22.14,1.04,2.23
26,10,2019,0.7,13.51,9.85
27,10,2019,0.0,4.54,3.55
28,10,2019,0.0,3.01,2.65
29,10,2019,0.0,2.71,2.02
30,10,2019,0.0,3.31,2.11
31,10,2019,0.0,6.44,4.43
1,11,2019,2.05,0.56,0.91
2,11,2019,0.0,0.01,0.02
3,11,2019,0.0,0.0,0.01
4,11,2019,0.0,0.09,0.27
5,11,2019,0.0,0.57,0.27
6,11,2019,0.0,0.05,0.07
7,11,2019,0.0,0.0,0.0
8,11,2019,0.0,0.01,0.04
9,11,2019,0.0,0.01,0.03
10,11,2019,0.0,0.01,0.02
11,11,2019,0.0,0.01,0.02
12,11,2019,0.0,0.0,0.0
13,11,2019,0.0,0.0,0.0
14,11,2019,0.0,0.0,0.0
15,11,2019,0.0,0.0,0.0
16,11,2019,0.0,0.0,0.0
17,11,2019,0.0,0.0,0.0
18,11,2019,0.0,0.0,0.0
19,11,2019,0.0,0.0,0.0
20,11,2019,0.0,0.0,0.0
21,11,2019,0.0,0.0,0.0
22,11,2019,0.0,0.0,0.0
23,11,2019,0.0,0.0,0.0
24,11,2019,0.0,0.0,0.0
25,11,2019,0.0,0.0,0.0
26,11,2019,0.0,0.0,0.0
27,11,2019,0.0,0.0,0.0
28,11,2019,0.0,0.0,0.0
29,11,2019,0.0,0.0,0.0
30,11,2019,0.0,0.0,0.0
1,12,2019,0.0,0.01,0.02
2,12,2019,0.0,0.04,0.11
3,12,2019,0.0,0.0,0.0
4,12,2019,0.0,0.0,0.0
5,12,2019,0.0,0.0,0.0
6,12,2019,0.0,0.0,0.0
7,12,2019,0.0,0.0,0.0
8,12,2019,0.0,0.0,0.0
9,12,2019,0.0,0.0,0.0
10,12,2019,0.0,0.0,0.0
11,12,2019,0.0,0.0,0.0
12,12,2019,0.0,0.0,0.0
13,12,2019,0.0,0.0,0.01
14,12,2019,0.0,0.66,1.39
15,12,2019,0.0,0.3,0.47
16,12,2019,0.0,0.94,1.89
17,12,2019,0.0,0.18,0.4
18,12,2019,0.0,0.01,0.03
19,12,2019,0.0,0.0,0.0
20,12,2019,0.0,0.0,0.0
21,12,2019,0.0,0.0,0.0
22,12,2019,0.0,0.0,0.0
23,12,2019,0.0,0.01,0.04
24,12,2019,0.0,0.0,0.0
25,12,2019,0.0,0.94,1.3
26,12,2019,0.0,9.93,6.5
27,12,2019,0.35,0.27,0.45
28,12,2019,0.0,0.0,0.0
29,12,2019,0.0,0.0,0.0
30,12,2019,0.0,0.0,0.0
31,12,2019,0.0,0.25,0.91
1,1,2020,0.0,3.56,6.2
2,1,2020,0.0,40.86,19.51
3,1,2020,0.2,10.63,8.82
4,1,2020,6.51,0.25,0.27
5,1,2020,0.0,0.01,0.03
6,1,2020,0.0,0.0,0.0
7,1,2020,0.0,0.0,0.0
8,1,2020,0.0,1.81,3.21
9,1,2020,0.0,8.58,4.66
10,1,2020,0.0,0.0,0.0
11,1,2020,0.0,0.0,0.0
12,1,2020,0.0,0.0,0.0
13,1,2020,0.0,0.0,0.0
14,1,2020,0.0,0.0,0.0
15,1,2020,0.0,0.0,0.0
16,1,2020,0.0,0.0,0.0
17,1,2020,0.0,0.0,0.0
18,1,2020,0.0,0.1,0.29
19,1,2020,0.0,0.15,0.29
20,1,2020,0.0,0.0,0.01
21,1,2020,0.0,0.0,0.0
22,1,2020,0.0,0.0,0.0
23,1,2020,0.0,0.04,0.1
24,1,2020,0.0,0.0,0.0
25,1,2020,0.0,0.0,0.0
26,1,2020,0.0,0.0,0.0
27,1,2020,0.0,0.0,0.0
28,1,2020,0.0,0.87,1.0
29,1,2020,0.0,3.58,2.7
30,1,2020,0.0,0.11,0.2
31,1,2020,0.0,0.0,0.0
1,2,2020,0.0,1.69,2.13
2,2,2020,0.0,0.01,0.07
3,2,2020,0.0,0.02,0.07
4,2,2020,0.0,2.82,1.83
5,2,2020,6.39,3.01,2.52
6,2,2020,0.0,5.25,4.87
7,2,2020,0.7,7.16,6.5
8,2,2020,7.34,10.27,7.93
9,2,2020,7.77,0.69,1.03
10,2,2020,0.0,0.0,0.0
11,2,2020,0.0,0.0,0.0
12,2,2020,0.0,0.0,0.0
13,2,2020,0.0,0.0,0.0
14,2,2020,0.0,0.0,0.0
15,2,2020,0.0,0.0,0.0
16,2,2020,0.0,0.0,0.0
17,2,2020,0.0,0.0,0.0
18,2,2020,0.0,0.0,0.0
19,2,2020,0.0,0.0,0.0
20,2,2020,0.0,0.0,0.0
21,2,2020,0.0,0.01,0.06
22,2,2020,0.0,0.0,0.01
23,2,2020,0.0,0.01,0.02
24,2,2020,0.0,1.6,2.65
25,2,2020,9.67,6.79,5.0
26,2,2020,7.87,0.01,0.01
27,2,2020,0.0,0.0,0.0
28,2,2020,0.0,0.0,0.0
29,2,2020,0.0,0.0,0.0
1,3,2020,0.0,0.0,0.0
2,3,2020,0.0,0.02,0.07
3,3,2020,0.0,0.22,0.33
4,3,2020,0.0,1.39,1.5
5,3,2020,6.74,2.0,2.26
6,3,2020,20.71,2.64,1.87
7,3,2020,4.39,4.18,4.87
8,3,2020,3.35,1.56,1.69
9,3,2020,4.63,0.02,0.05
10,3,2020,0.0,0.79,1.01
11,3,2020,0.0,0.32,0.4
12,3,2020,0.0,0.52,0.71
13,3,2020,0.0,0.16,0.36
14,3,2020,0.0,0.31,0.48
15,3,2020,0.0,2.64,3.69
16,3,2020,6.55,0.07,0.18
17,3,2020,0.0,0.01,0.08
18,3,2020,0.0,0.75,0.81
19,3,2020,0.0,6.16,4.96
20,3,2020,5.78,1.73,2.68
21,3,2020,0.0,6.71,8.06
22,3,2020,4.63,0.15,0.47
23,3,2020,0.0,0.01,0.04
24,3,2020,0.0,0.0,0.01
25,3,2020,0.0,0.04,0.12
26,3,2020,0.0,0.0,0.0
27,3,2020,0.0,0.01,0.03
28,3,2020,0.0,1.03,2.1
29,3,2020,2.37,0.9,1.43
30,3,2020,3.8,0.06,0.14
31,3,2020,0.0,0.07,0.19
1,4,2020,0.0,0.0,0.0
2,4,2020,0.0,0.0,0.0
3,4,2020,0.0,0.0,0.0
4,4,2020,0.14,0.02,0.09
5,4,2020,0.0,0.16,0.32
6,4,2020,0.0,0.01,0.05
7,4,2020,0.48,0.12,0.22
8,4,2020,14.34,2.79,3.51
9,4,2020,1.24,0.23,0.5
10,4,2020,7.67,0.04,0.18
11,4,2020,0.0,0.0,0.0
12,4,2020,0.0,0.0,0.0
13,4,2020,0.0,0.0,0.0
14,4,2020,1.61,0.0,0.0
15,4,2020,0.0,0.0,0.01
16,4,2020,0.0,0.0,0.01
17,4,2020,0.0,0.0,0.0
18,4,2020,0.0,0.18,0.53
19,4,2020,2.58,0.09,0.18
20,4,2020,0.0,0.34,0.52
21,4,2020,0.0,0.88,1.65
22,4,2020,4.05,0.11,0.29
23,4,2020,13.74,0.98,1.53
24,4,2020,0.85,1.66,2.22
25,4,2020,0.0,4.75,5.91
26,4,2020,3.54,9.59,9.67
27,4,2020,2.04,15.41,13.6
28,4,2020,3.65,1.45,2.21
29,4,2020,0.0,0.02,0.09
30,4,2020,0.0,0.04,0.26
1,5,2020,0.0,0.04,0.12
2,5,2020,2.67,0.0,0.0
3,5,2020,0.0,0.0,0.0
4,5,2020,0.0,0.05,0.13
5,5,2020,8.17,1.03,2.29
6,5,2020,0.5,0.07,0.34
7,5,2020,0.3,0.07,0.23
8,5,2020,0.0,0.04,0.21
9,5,2020,12.7,0.18,0.36
10,5,2020,0.0,0.3,0.56
11,5,2020,0.0,0.93,2.24
12,5,2020,0.0,0.08,0.23
13,5,2020,0.0,0.13,0.28
14,5,2020,0.0,0.27,0.88
15,5,2020,0.0,1.08,2.43
16,5,2020,0.0,0.33,0.81
17,5,2020,2.1,0.4,1.38
18,5,2020,0.0,0.04,0.12
19,5,2020,0.0,0.03,0.1
20,5,2020,0.0,0.0,0.0
21,5,2020,0.0,0.0,0.0
22,5,2020,0.0,0.0,0.0
23,5,2020,0.0,0.0,0.0
24,5,2020,0.0,0.0,0.0
25,5,2020,0.0,0.0,0.0
26,5,2020,0.0,0.01,0.05
27,5,2020,0.0,0.19,0.72
28,5,2020,0.0,0.06,0.31
29,5,2020,0.0,0.22,0.95
30,5,2020,9.68,0.4,1.48
31,5,2020,0.2,1.46,3.31
1,6,2020,0.0,7.1,6.36
2,6,2020,0.0,11.36,11.39
3,6,2020,1.61,4.21,3.87
4,6,2020,0.0,0.4,0.91
5,6,2020,0.0,0.03,0.11
6,6,2020,0.0,2.11,3.11
7,6,2020,0.0,3.4,4.08
8,6,2020,0.49,3.1,2.83
9,6,2020,2.38,6.25,5.95
10,6,2020,3.15,11.19,9.14
11,6,2020,0.0,23.0,9.99
12,6,2020,1.75,15.2,8.64
13,6,2020,15.79,14.25,11.98
14,6,2020,0.0,5.93,4.92
15,6,2020,2.94,9.91,5.01
16,6,2020,14.32,12.29,13.09
17,6,2020,19.73,4.02,5.77
18,6,2020,0.3,6.84,9.63
19,6,2020,0.0,7.49,7.2
20,6,2020,14.46,21.13,13.23
21,6,2020,80.58,34.49,42.8
22,6,2020,91.41,44.48,39.78
23,6,2020,8.16,3.53,3.3
24,6,2020,0.0,1.04,1.03
25,6,2020,0.0,1.66,2.34
26,6,2020,0.0,1.43,3.05
27,6,2020,1.5,2.59,3.19
28,6,2020,9.08,7.41,4.61
29,6,2020,9.41,9.26,6.75
30,6,2020,9.77,5.15,4.37
1,7,2020,14.72,3.44,3.85
2,7,2020,0.0,8.23,5.15
3,7,2020,0.0,9.19,6.69
4,7,2020,36.05,20.66,21.65
5,7,2020,49.82,12.46,18.64
6,7,2020,26.41,26.02,35.78
7,7,2020,11.53,0.26,0.35
8,7,2020,0.0,4.16,4.48
9,7,2020,8.49,5.95,4.3
10,7,2020,5.93,7.86,5.61
11,7,2020,5.7,5.7,5.66
12,7,2020,9.13,6.97,6.32
13,7,2020,55.1,14.22,9.4
14,7,2020,0.65,21.27,15.54
15,7,2020,31.26,15.85,22.92
16,7,2020,0.59,3.25,3.37
17,7,2020,5.71,5.52,4.08
18,7,2020,0.0,4.2,3.32
19,7,2020,0.0,10.45,7.33
20,7,2020,0.0,10.21,6.6
21,7,2020,4.43,4.73,4.98
22,7,2020,0.86,6.73,5.48
23,7,2020,52.85,27.54,23.44
24,7,2020,14.11,15.03,23.9
25,7,2020,0.0,3.53,3.27
26,7,2020,0.0,2.22,2.91
27,7,2020,0.0,6.8,4.91
28,7,2020,0.0,9.88,6.18
29,7,2020,2.54,3.28,3.28
30,7,2020,4.15,0.57,0.84
31,7,2020,0.0,5.11,4.74
1,8,2020,0.0,9.64,6.89
2,8,2020,14.11,12.33,6.66
3,8,2020,4.05,18.23,8.21
4,8,2020,0.0,24.46,32.57
5,8,2020,15.06,11.96,18.16
6,8,2020,5.51,2.03,2.06
7,8,2020,2.4,0.81,0.94
8,8,2020,1.5,9.99,10.12
9,8,2020,1.46,13.83,16.45
10,8,2020,15.66,6.64,15.45
11,8,2020,0.0,15.36,23.61
12,8,2020,0.8,17.91,13.5
13,8,2020,5.65,19.71,28.59
14,8,2020,6.77,29.92,41.6
15,8,2020,1.05,49.96,56.42
16,8,2020,28.11,58.91,59.56
17,8,2020,14.72,7.5,8.67
18,8,2020,0.35,5.49,6.48
19,8,2020,0.0,20.46,15.26
20,8,2020,105.71,18.7,12.82
21,8,2020,7.95,3.79,3.77
22,8,2020,1.17,1.48,2.34
23,8,2020,0.0,3.97,4.47
24,8,2020,6.49,4.18,4.45
25,8,2020,0.0,8.33,7.77
26,8,2020,35.74,27.01,18.78
27,8,2020,79.15,40.91,28.75
28,8,2020,19.9,4.23,6.53
29,8,2020,2.82,1.35,1.03
30,8,2020,0.0,0.74,1.01
31,8,2020,0.3,2.18,2.59
1,9,2020,0.0,4.09,6.7
2,9,2020,2.25,14.08,8.58
3,9,2020,0.0,2.17,1.74
4,9,2020,0.0,5.92,5.47
5,9,2020,13.5,5.53,4.17
6,9,2020,1.8,8.83,6.58
7,9,2020,0.2,3.98,2.81
8,9,2020,0.3,4.45,4.06
9,9,2020,0.0,6.21,4.45
10,9,2020,0.0,13.88,7.7
11,9,2020,2.74,10.3,7.87
12,9,2020,0.0,2.69,2.48
13,9,2020,0.0,3.41,3.01
14,9,2020,0.0,2.73,1.88
15,9,2020,10.49,2.04,1.36
16,9,2020,2.1,1.53,1.64
17,9,2020,0.0,3.76,4.85
18,9,2020,0.0,7.7,5.16
19,9,2020,0.2,6.59,5.26
20,9,2020,2.21,11.43,8.65
21,9,2020,57.48,34.65,24.95
22,9,2020,8.97,1.34,1.49
23,9,2020,0.0,0.61,0.89
24,9,2020,0.0,4.72,5.32
25,9,2020,0.0,6.75,4.58
26,9,2020,2.63,3.65,3.5
27,9,2020,0.0,3.13,2.54
28,9,2020,3.57,0.8,1.05
29,9,2020,0.0,4.66,4.13
30,9,2020,1.9,5.87,8.51
1,10,2020,17.33,7.02,14.82
2,10,2020,10.12,2.52,6.05
3,10,2020,14.13,18.14,8.17
4,10,2020,3.92,15.54,9.3
5,10,2020,20.18,12.29,6.67
6,10,2020,6.7,7.75,4.16
7,10,2020,0.7,9.63,3.95
8,10,2020,0.0,2.8,2.28
9,10,2020,0.0,2.34,2.78
10,10,2020,0.0,6.31,2.97
11,10,2020,13.07,3.55,2.74
12,10,2020,0.0,5.38,3.78
13,10,2020,0.0,8.37,4.87
14,10,2020,6.86,17.45,15.24
15,10,2020,5.04,8.18,4.97
16,10,2020,0.0,4.14,1.98
17,10,2020,5.67,0.71,0.49
18,10,2020,0.73,1.4,1.87
19,10,2020,0.0,3.07,2.82
20,10,2020,0.0,3.86,3.41
21,10,2020,0.0,0.44,0.47
22,10,2020,0.0,0.41,0.53
23,10,2020,0.0,0.0,0.0
24,10,2020,0.0,0.0,0.0
25,10,2020,0.0,0.01,0.03
26,10,2020,0.0,0.02,0.08
27,10,2020,0.0,0.0,0.0
28,10,2020,0.0,0.0,0.0
29,10,2020,0.0,0.0,0.0
30,10,2020,0.0,0.0,0.0
31,10,2020,0.0,0.0,0.0
1,11,2020,0.0,0.0,0.0
2,11,2020,0.0,0.02,0.07
3,11,2020,0.0,0.0,0.0
4,11,2020,0.0,0.0,0.01
5,11,2020,0.0,0.0,0.0
6,11,2020,0.0,0.0,0.0
7,11,2020,0.0,0.0,0.0
8,11,2020,0.0,0.0,0.0
9,11,2020,0.0,0.0,0.0
10,11,2020,0.0,0.0,0.03
11,11,2020,0.0,2.29,1.76
12,11,2020,0.0,0.07,0.14
13,11,2020,0.0,0.0,0.01
14,11,2020,0.0,0.0,0.0
15,11,2020,0.0,0.01,0.05
16,11,2020,0.0,0.01,0.03
17,11,2020,0.0,0.03,0.08
18,11,2020,0.0,0.05,0.07
19,11,2020,0.0,0.0,0.02
20,11,2020,0.0,0.25,0.43
21,11,2020,0.0,1.02,0.78
22,11,2020,0.0,0.0,0.0
23,11,2020,0.0,0.0,0.0
24,11,2020,0.0,0.0,0.0
25,11,2020,0.0,0.03,0.17
26,11,2020,0.0,2.6,3.59
27,11,2020,0.0,0.73,1.45
28,11,2020,0.0,0.0,0.01
29,11,2020,0.0,0.0,0.0
30,11,2020,0.0,0.0,0.0
1,12,2020,0.0,0.0,0.0
2,12,2020,0.0,0.0,0.0
3,12,2020,0.0,0.0,0.0
4,12,2020,0.0,0.0,0.0
5,12,2020,0.0,0.0,0.0
6,12,2020,0.0,0.0,0.0
7,12,2020,0.0,0.0,0.0
8,12,2020,0.0,0.0,0.0
9,12,2020,0.0,0.0,0.0
10,12,2020,0.0,0.0,0.0
11,12,2020,0.0,0.0,0.0
12,12,2020,0.0,0.0,0.0
13,12,2020,0.0,0.0,0.0
14,12,2020,0.0,0.0,0.0
15,12,2020,0.0,0.0,0.0
16,12,2020,0.0,0.0,0.01
17,12,2020,0.0,0.06,0.09
18,12,2020,0.0,0.0,0.01
19,12,2020,0.0,0.0,0.0
20,12,2020,0.0,0.0,0.0
21,12,2020,0.0,0.0,0.0
22,12,2020,0.0,0.0,0.0
23,12,2020,0.0,0.0,0.0
24,12,2020,0.0,0.0,0.0
25,12,2020,0.0,0.0,0.0
26,12,2020,0.0,0.0,0.0
