obs,meanmod,stdmod,datetime
0.0,0.0,0.0,2009-01-21
0.0,0.0,0.0,2009-01-22
0.0,0.0,0.0,2009-01-23
0.0,0.0,0.0,2009-01-24
0.0,0.0,0.0,2009-01-25
0.0,0.0,0.0,2009-01-26
0.0,0.0,0.0,2009-01-27
0.0,0.0,0.0,2009-01-28
0.0,0.0,0.0,2009-01-29
0.0,0.0,0.0,2009-01-30
0.0,0.0,0.0,2009-01-31
0.0,0.0,0.0,2009-01-02
0.0,0.0,0.0,2009-02-02
0.0,0.0,0.0,2009-03-02
0.0,0.0,0.0,2009-04-02
0.0,0.0,0.0,2009-05-02
0.0,0.0,0.0,2009-06-02
0.0,0.0,0.0,2009-07-02
0.0,0.0,0.0,2009-08-02
0.0,0.0,0.0,2009-09-02
0.0,0.0,0.0,2009-10-02
0.0,0.4,0.35,2009-11-02
0.0,0.0,0.0,2009-12-02
0.0,0.0,0.0,2009-02-13
0.0,0.0,0.0,2009-02-14
0.0,0.0,0.0,2009-02-15
0.0,0.0,0.0,2009-02-16
0.0,0.0,0.0,2009-02-17
0.0,0.0,0.0,2009-02-18
0.0,0.0,0.0,2009-02-19
0.0,0.0,0.0,2009-02-20
0.0,0.0,0.0,2009-02-21
0.0,0.0,0.0,2009-02-22
0.0,0.0,0.0,2009-02-23
0.0,0.0,0.0,2009-02-24
0.0,0.0,0.0,2009-02-25
0.0,0.0,0.0,2009-02-26
0.0,0.0,0.0,2009-02-27
0.0,0.0,0.0,2009-02-28
0.0,0.0,0.0,2009-01-03
0.0,0.0,0.0,2009-02-03
0.0,0.0,0.0,2009-03-03
0.0,0.0,0.0,2009-04-03
0.0,0.0,0.0,2009-05-03
0.0,0.0,0.0,2009-06-03
0.0,0.0,0.0,2009-07-03
0.0,0.02,0.06,2009-08-03
0.0,0.22,0.21,2009-09-03
0.0,0.3,0.4,2009-10-03
0.0,0.03,0.11,2009-11-03
0.0,0.0,0.0,2009-12-03
0.0,0.0,0.0,2009-03-13
0.0,0.0,0.01,2009-03-14
0.0,0.39,0.48,2009-03-15
0.0,0.12,0.16,2009-03-16
0.0,0.0,0.01,2009-03-17
0.0,0.0,0.01,2009-03-18
0.0,0.01,0.02,2009-03-19
0.0,0.11,0.11,2009-03-20
0.0,0.47,0.22,2009-03-21
0.0,0.17,0.18,2009-03-22
0.0,0.06,0.08,2009-03-23
0.0,0.02,0.05,2009-03-24
0.0,0.75,0.3,2009-03-25
1.0,0.06,0.05,2009-03-26
0.0,0.03,0.07,2009-03-27
0.0,0.0,0.0,2009-03-28
0.0,0.02,0.03,2009-03-29
0.0,0.06,0.1,2009-03-30
0.0,0.01,0.06,2009-03-31
0.0,0.0,0.0,2009-01-04
0.0,0.0,0.0,2009-02-04
0.0,0.0,0.0,2009-03-04
0.0,0.0,0.0,2009-04-04
0.0,0.03,0.05,2009-05-04
0.0,0.0,0.01,2009-06-04
0.0,0.03,0.06,2009-07-04
0.0,0.66,0.57,2009-08-04
0.0,0.26,0.16,2009-09-04
0.0,0.01,0.02,2009-10-04
0.0,0.0,0.0,2009-11-04
0.0,0.0,0.0,2009-12-04
0.0,0.0,0.0,2009-04-13
0.0,0.0,0.0,2009-04-14
0.0,0.0,0.0,2009-04-15
0.0,0.0,0.0,2009-04-16
0.0,0.07,0.1,2009-04-17
0.0,0.01,0.01,2009-04-18
0.0,0.0,0.0,2009-04-19
0.0,0.0,0.0,2009-04-20
0.0,0.0,0.0,2009-04-21
0.0,0.0,0.0,2009-04-22
0.0,0.0,0.0,2009-04-23
0.0,0.0,0.0,2009-04-24
0.0,0.0,0.0,2009-04-25
0.0,0.0,0.0,2009-04-26
0.0,0.0,0.0,2009-04-27
0.0,0.0,0.0,2009-04-28
0.0,0.0,0.0,2009-04-29
0.0,0.01,0.01,2009-04-30
0.0,0.03,0.04,2009-01-05
0.0,0.15,0.17,2009-02-05
0.0,0.33,0.34,2009-03-05
0.0,0.43,0.34,2009-04-05
1.0,0.72,0.25,2009-05-05
0.0,0.08,0.04,2009-06-05
0.0,0.0,0.01,2009-07-05
0.0,0.0,0.0,2009-08-05
0.0,0.0,0.0,2009-09-05
0.0,0.02,0.05,2009-10-05
0.0,0.0,0.0,2009-11-05
0.0,0.01,0.04,2009-12-05
0.0,0.0,0.01,2009-05-13
0.0,0.37,0.38,2009-05-14
0.0,0.11,0.14,2009-05-15
0.0,0.13,0.15,2009-05-16
0.0,0.12,0.21,2009-05-17
8.0,0.86,0.34,2009-05-18
0.0,0.72,0.56,2009-05-19
0.0,4.95,3.51,2009-05-20
16.2,5.26,2.52,2009-05-21
0.0,1.24,1.38,2009-05-22
0.0,0.31,0.55,2009-05-23
0.0,1.2,1.74,2009-05-24
0.0,0.3,0.44,2009-05-25
0.0,0.1,0.15,2009-05-26
0.0,0.02,0.03,2009-05-27
0.0,0.03,0.06,2009-05-28
0.0,0.81,0.36,2009-05-29
0.0,1.66,1.34,2009-05-30
0.0,2.55,1.53,2009-05-31
0.0,0.36,0.36,2009-01-06
0.5,0.33,0.28,2009-02-06
11.64,1.81,1.13,2009-03-06
0.0,1.38,0.87,2009-04-06
3.29,1.44,0.9,2009-05-06
5.36,0.75,0.33,2009-06-06
26.4,0.79,0.35,2009-07-06
0.0,0.02,0.04,2009-08-06
0.0,0.0,0.01,2009-09-06
0.0,0.07,0.07,2009-10-06
0.0,0.19,0.24,2009-11-06
3.21,0.73,0.34,2009-12-06
0.0,2.74,1.46,2009-06-13
0.0,6.94,3.22,2009-06-14
29.83,0.51,0.27,2009-06-15
0.0,0.61,0.26,2009-06-16
0.0,0.06,0.08,2009-06-17
0.0,0.02,0.04,2009-06-18
0.17,0.15,0.13,2009-06-19
0.54,0.4,0.26,2009-06-20
0.0,0.6,0.36,2009-06-21
0.0,0.59,0.68,2009-06-22
0.0,0.59,0.47,2009-06-23
0.0,0.67,0.43,2009-06-24
24.55,13.86,10.14,2009-06-25
8.45,16.86,10.56,2009-06-26
0.0,17.69,14.89,2009-06-27
1.86,8.42,7.72,2009-06-28
3.68,2.35,2.09,2009-06-29
0.0,2.36,2.21,2009-06-30
26.92,19.1,8.61,2009-01-07
8.19,21.41,14.2,2009-02-07
17.68,14.55,12.53,2009-03-07
25.45,15.88,21.17,2009-04-07
22.63,3.12,2.94,2009-05-07
57.42,16.37,14.56,2009-06-07
12.56,8.74,9.24,2009-07-07
8.24,18.6,17.84,2009-08-07
0.39,13.34,13.09,2009-09-07
17.13,7.47,7.5,2009-10-07
15.75,2.99,4.46,2009-11-07
1.7,18.21,20.89,2009-12-07
77.75,68.19,40.24,2009-07-13
123.12,31.34,15.16,2009-07-14
115.8,24.28,17.33,2009-07-15
20.43,5.21,5.87,2009-07-16
0.0,2.08,2.25,2009-07-17
40.72,9.73,8.31,2009-07-18
59.0,40.26,32.89,2009-07-19
102.82,29.05,16.42,2009-07-20
43.57,18.28,14.25,2009-07-21
5.07,7.73,7.82,2009-07-22
0.43,0.82,1.01,2009-07-23
0.0,0.18,0.22,2009-07-24
0.0,0.54,0.69,2009-07-25
0.47,3.34,2.94,2009-07-26
3.0,19.01,18.45,2009-07-27
35.69,1.44,2.97,2009-07-28
0.0,0.76,0.59,2009-07-29
0.51,0.95,0.36,2009-07-30
1.91,1.19,0.54,2009-07-31
0.0,1.41,1.15,2009-01-08
0.0,5.92,5.04,2009-02-08
0.0,2.1,1.88,2009-03-08
0.14,0.46,0.47,2009-04-08
0.0,0.57,0.22,2009-05-08
0.0,0.61,0.25,2009-06-08
0.0,0.66,1.06,2009-07-08
0.0,3.82,2.55,2009-08-08
0.0,14.15,10.26,2009-09-08
21.75,38.37,19.05,2009-10-08
24.0,24.95,22.06,2009-11-08
0.76,13.11,12.35,2009-12-08
14.45,16.53,15.08,2009-08-13
34.87,15.25,10.33,2009-08-14
17.56,11.1,12.71,2009-08-15
0.95,1.48,1.6,2009-08-16
1.21,3.44,2.17,2009-08-17
4.22,3.35,1.96,2009-08-18
0.1,23.31,18.93,2009-08-19
39.6,20.9,14.32,2009-08-20
36.96,11.0,9.17,2009-08-21
1.5,6.76,5.08,2009-08-22
8.03,8.86,5.22,2009-08-23
7.47,32.62,14.48,2009-08-24
22.29,27.49,17.71,2009-08-25
50.52,25.52,20.63,2009-08-26
28.07,5.05,4.69,2009-08-27
17.87,1.63,0.89,2009-08-28
5.17,1.19,1.82,2009-08-29
0.0,15.1,11.84,2009-08-30
9.49,8.19,5.25,2009-08-31
0.84,8.28,6.34,2009-01-09
0.22,7.94,8.54,2009-02-09
0.0,10.51,6.05,2009-03-09
0.0,4.79,3.51,2009-04-09
13.55,9.74,4.99,2009-05-09
37.01,7.17,6.53,2009-06-09
3.12,11.43,12.28,2009-07-09
0.39,14.4,17.88,2009-08-09
1.29,0.6,0.25,2009-09-09
0.0,0.24,0.24,2009-10-09
0.0,0.99,0.43,2009-11-09
0.0,0.46,0.65,2009-12-09
0.0,0.19,0.24,2009-09-13
0.0,0.12,0.23,2009-09-14
0.33,0.14,0.31,2009-09-15
0.0,0.0,0.0,2009-09-16
0.62,0.03,0.04,2009-09-17
0.0,0.09,0.18,2009-09-18
10.45,0.33,0.52,2009-09-19
9.32,1.46,3.28,2009-09-20
0.0,2.23,2.15,2009-09-21
1.94,1.54,1.99,2009-09-22
13.7,3.18,2.55,2009-09-23
9.36,0.21,0.38,2009-09-24
7.07,0.1,0.2,2009-09-25
4.15,3.66,3.77,2009-09-26
1.22,13.65,9.12,2009-09-27
0.0,26.72,13.69,2009-09-28
7.8,8.87,5.11,2009-09-29
6.69,7.67,2.94,2009-09-30
14.11,10.8,5.9,2009-01-10
13.4,6.33,4.17,2009-02-10
11.21,3.85,2.11,2009-03-10
0.38,10.27,6.7,2009-04-10
12.27,11.63,8.01,2009-05-10
18.46,2.0,2.22,2009-06-10
0.41,1.64,0.78,2009-07-10
0.54,0.0,0.0,2009-08-10
0.0,0.0,0.01,2009-09-10
0.0,0.0,0.01,2009-10-10
0.0,0.02,0.03,2009-11-10
0.0,0.06,0.06,2009-12-10
0.0,0.01,0.01,2009-10-13
0.0,0.0,0.01,2009-10-14
0.0,0.01,0.03,2009-10-15
0.0,0.0,0.0,2009-10-16
0.0,0.0,0.0,2009-10-17
0.0,0.0,0.01,2009-10-18
0.0,0.0,0.0,2009-10-19
0.0,0.0,0.0,2009-10-20
0.0,0.0,0.0,2009-10-21
0.0,0.0,0.0,2009-10-22
0.0,0.0,0.0,2009-10-23
0.0,0.0,0.0,2009-10-24
0.0,0.0,0.0,2009-10-25
0.0,0.0,0.0,2009-10-26
0.0,0.0,0.0,2009-10-27
0.0,0.0,0.0,2009-10-28
0.0,0.0,0.0,2009-10-29
0.0,0.0,0.0,2009-10-30
0.0,0.0,0.0,2009-10-31
0.0,0.0,0.0,2009-01-11
0.0,0.0,0.0,2009-02-11
0.0,0.02,0.09,2009-03-11
0.0,0.54,0.87,2009-04-11
2.53,1.32,0.85,2009-05-11
0.0,0.39,0.41,2009-06-11
0.0,1.04,1.15,2009-07-11
0.0,3.12,2.31,2009-08-11
0.0,0.99,0.77,2009-09-11
0.0,0.6,0.67,2009-10-11
0.0,0.56,0.91,2009-11-11
0.0,5.81,5.82,2009-12-11
0.52,1.65,1.48,2009-11-13
0.0,2.01,0.8,2009-11-14
0.53,1.64,0.82,2009-11-15
0.0,0.96,0.69,2009-11-16
0.0,8.05,6.35,2009-11-17
33.02,12.59,7.6,2009-11-18
0.0,0.15,0.37,2009-11-19
0.0,0.0,0.0,2009-11-20
0.0,0.0,0.0,2009-11-21
0.0,0.0,0.0,2009-11-22
0.0,0.0,0.0,2009-11-23
0.0,0.0,0.0,2009-11-24
0.0,0.0,0.0,2009-11-25
0.0,0.0,0.0,2009-11-26
0.0,0.0,0.0,2009-11-27
0.0,0.0,0.0,2009-11-28
0.0,0.0,0.0,2009-11-29
0.0,0.0,0.0,2009-11-30
0.0,0.0,0.0,2009-01-12
0.0,0.0,0.0,2009-02-12
0.0,0.0,0.0,2009-03-12
0.0,0.0,0.0,2009-04-12
0.0,0.0,0.0,2009-05-12
0.0,0.0,0.0,2009-06-12
0.0,0.0,0.0,2009-07-12
0.0,0.0,0.0,2009-08-12
0.0,0.0,0.0,2009-09-12
0.0,0.0,0.0,2009-10-12
0.0,0.0,0.0,2009-11-12
0.0,0.0,0.0,2009-12-12
0.0,0.0,0.02,2009-12-13
0.0,0.0,0.0,2009-12-14
0.0,0.0,0.0,2009-12-15
0.0,0.02,0.06,2009-12-16
0.0,0.12,0.33,2009-12-17
0.0,0.18,0.37,2009-12-18
0.0,0.11,0.1,2009-12-19
0.0,0.06,0.07,2009-12-20
0.0,0.02,0.04,2009-12-21
0.0,0.0,0.0,2009-12-22
0.0,0.0,0.0,2009-12-23
0.0,0.0,0.0,2009-12-24
0.0,0.0,0.0,2009-12-25
0.0,0.0,0.0,2009-12-26
0.0,0.0,0.0,2009-12-27
0.0,0.0,0.0,2009-12-28
0.0,0.0,0.0,2009-12-29
0.0,0.35,0.63,2009-12-30
0.0,0.95,0.66,2009-12-31
0.0,0.0,0.0,2010-01-01
0.0,0.0,0.0,2010-02-01
0.0,0.0,0.0,2010-03-01
0.0,0.0,0.0,2010-04-01
0.0,0.0,0.0,2010-05-01
0.0,0.0,0.0,2010-06-01
0.0,0.0,0.0,2010-07-01
0.0,0.27,0.66,2010-08-01
0.0,0.01,0.06,2010-09-01
0.0,0.01,0.06,2010-10-01
0.0,0.03,0.08,2010-11-01
0.0,1.47,1.87,2010-12-01
0.0,17.57,8.95,2010-01-13
8.49,2.83,2.3,2010-01-14
0.0,0.0,0.0,2010-01-15
0.0,0.0,0.0,2010-01-16
0.0,0.0,0.0,2010-01-17
0.0,0.0,0.0,2010-01-18
0.0,0.0,0.0,2010-01-19
0.0,0.0,0.0,2010-01-20
0.0,0.0,0.0,2010-01-21
0.0,0.0,0.0,2010-01-22
0.0,0.0,0.0,2010-01-23
0.0,0.0,0.0,2010-01-24
0.0,0.0,0.0,2010-01-25
0.0,0.0,0.0,2010-01-26
0.0,0.0,0.0,2010-01-27
0.0,0.0,0.0,2010-01-28
0.0,0.0,0.0,2010-01-29
0.0,0.0,0.0,2010-01-30
0.0,0.0,0.0,2010-01-31
0.0,0.0,0.0,2010-01-02
0.0,0.0,0.0,2010-02-02
0.0,0.0,0.0,2010-03-02
0.0,0.02,0.07,2010-04-02
0.0,0.05,0.1,2010-05-02
0.0,0.0,0.0,2010-06-02
0.0,0.0,0.0,2010-07-02
0.0,0.0,0.0,2010-08-02
0.0,0.0,0.0,2010-09-02
0.0,0.0,0.0,2010-10-02
0.0,0.0,0.0,2010-11-02
0.0,0.0,0.0,2010-12-02
0.0,0.01,0.03,2010-02-13
0.0,0.35,0.64,2010-02-14
0.0,2.37,2.7,2010-02-15
0.0,0.26,0.67,2010-02-16
0.0,0.97,0.98,2010-02-17
0.0,0.12,0.28,2010-02-18
0.0,0.25,0.81,2010-02-19
0.0,0.02,0.15,2010-02-20
0.0,0.0,0.0,2010-02-21
0.0,0.0,0.0,2010-02-22
0.0,0.02,0.06,2010-02-23
0.0,0.49,0.6,2010-02-24
0.0,0.0,0.0,2010-02-25
0.0,0.0,0.0,2010-02-26
0.0,0.0,0.0,2010-02-27
0.0,0.0,0.0,2010-02-28
0.0,0.0,0.0,2010-01-03
0.0,0.0,0.0,2010-02-03
0.0,0.0,0.0,2010-03-03
0.0,0.0,0.0,2010-04-03
0.0,0.0,0.0,2010-05-03
0.0,0.0,0.0,2010-06-03
0.0,0.0,0.0,2010-07-03
0.0,0.0,0.0,2010-08-03
0.0,0.0,0.0,2010-09-03
0.0,0.01,0.03,2010-10-03
0.0,0.17,0.35,2010-11-03
0.46,1.06,1.0,2010-12-03
0.0,0.02,0.09,2010-03-13
0.0,0.0,0.01,2010-03-14
0.0,0.0,0.0,2010-03-15
0.0,0.0,0.02,2010-03-16
0.0,0.09,0.18,2010-03-17
0.0,0.38,0.36,2010-03-18
0.0,0.0,0.0,2010-03-19
0.0,0.0,0.0,2010-03-20
0.0,0.0,0.0,2010-03-21
0.0,0.0,0.0,2010-03-22
0.0,0.0,0.0,2010-03-23
0.0,0.0,0.0,2010-03-24
0.0,0.02,0.07,2010-03-25
0.0,0.21,0.21,2010-03-26
0.0,0.19,0.2,2010-03-27
0.0,0.08,0.12,2010-03-28
0.0,0.06,0.09,2010-03-29
0.0,0.03,0.06,2010-03-30
0.0,0.0,0.01,2010-03-31
0.0,0.0,0.0,2010-01-04
0.0,0.0,0.0,2010-02-04
0.0,0.0,0.0,2010-03-04
0.0,0.0,0.0,2010-04-04
0.0,0.0,0.0,2010-05-04
0.0,0.0,0.0,2010-06-04
0.0,0.0,0.0,2010-07-04
0.0,0.0,0.0,2010-08-04
0.0,0.0,0.0,2010-09-04
0.0,0.0,0.0,2010-10-04
0.0,0.01,0.03,2010-11-04
0.0,0.08,0.11,2010-12-04
0.0,0.0,0.01,2010-04-13
0.0,0.0,0.0,2010-04-14
0.0,0.0,0.0,2010-04-15
0.0,0.08,0.23,2010-04-16
0.0,0.15,0.2,2010-04-17
0.0,0.12,0.26,2010-04-18
0.0,0.15,0.22,2010-04-19
0.0,0.1,0.17,2010-04-20
0.0,0.03,0.13,2010-04-21
0.0,0.02,0.07,2010-04-22
0.0,0.16,0.22,2010-04-23
0.0,0.14,0.16,2010-04-24
0.0,0.12,0.2,2010-04-25
0.0,0.13,0.15,2010-04-26
0.0,0.18,0.25,2010-04-27
0.0,0.65,0.4,2010-04-28
1.87,0.9,0.75,2010-04-29
0.0,2.86,3.7,2010-04-30
0.0,1.27,2.48,2010-01-05
0.0,0.4,0.54,2010-02-05
0.0,0.76,0.58,2010-03-05
3.48,0.84,0.71,2010-04-05
0.0,0.89,0.5,2010-05-05
1.64,0.39,0.37,2010-06-05
0.0,1.04,0.64,2010-07-05
0.33,0.4,0.36,2010-08-05
0.0,0.04,0.09,2010-09-05
0.0,0.0,0.0,2010-10-05
0.0,0.0,0.0,2010-11-05
0.0,0.0,0.0,2010-12-05
0.0,0.15,0.28,2010-05-13
2.13,0.86,0.34,2010-05-14
0.0,0.65,0.42,2010-05-15
0.0,0.32,0.31,2010-05-16
0.0,0.09,0.14,2010-05-17
0.0,0.23,0.23,2010-05-18
0.0,0.89,2.05,2010-05-19
0.0,2.96,4.96,2010-05-20
6.28,10.39,13.52,2010-05-21
6.1,13.87,16.92,2010-05-22
15.92,2.83,5.69,2010-05-23
0.0,0.24,0.32,2010-05-24
2.17,0.08,0.16,2010-05-25
0.16,0.23,0.32,2010-05-26
0.0,0.27,0.32,2010-05-27
1.77,0.46,0.72,2010-05-28
20.83,0.4,0.31,2010-05-29
0.0,0.19,0.3,2010-05-30
0.0,0.0,0.01,2010-05-31
0.0,0.0,0.01,2010-01-06
0.0,0.08,0.09,2010-02-06
0.0,0.12,0.15,2010-03-06
0.0,0.51,0.94,2010-04-06
6.32,0.2,0.35,2010-05-06
0.0,0.16,0.25,2010-06-06
0.0,0.2,0.27,2010-07-06
0.0,0.37,0.63,2010-08-06
6.53,1.12,1.85,2010-09-06
0.22,10.69,4.96,2010-10-06
0.0,0.79,0.85,2010-11-06
0.0,1.01,1.92,2010-12-06
0.0,2.32,2.34,2010-06-13
0.0,5.27,3.22,2010-06-14
0.0,4.31,4.38,2010-06-15
0.0,1.39,3.06,2010-06-16
1.24,4.19,6.13,2010-06-17
4.1,6.75,6.7,2010-06-18
0.0,20.59,32.0,2010-06-19
31.48,9.69,7.48,2010-06-20
0.0,4.47,4.85,2010-06-21
0.0,5.02,5.1,2010-06-22
0.0,8.91,11.11,2010-06-23
5.14,22.18,13.91,2010-06-24
5.86,27.13,25.63,2010-06-25
19.42,16.64,11.11,2010-06-26
2.57,5.4,3.76,2010-06-27
1.05,2.07,2.65,2010-06-28
15.34,7.88,4.95,2010-06-29
4.9,15.77,15.39,2010-06-30
2.41,31.12,21.64,2010-01-07
2.9,14.44,14.01,2010-02-07
8.46,2.59,2.39,2010-03-07
0.0,3.04,3.48,2010-04-07
2.25,11.1,7.65,2010-05-07
63.85,30.27,33.73,2010-06-07
3.82,9.61,8.07,2010-07-07
20.17,1.97,2.27,2010-08-07
0.6,1.32,1.13,2010-09-07
0.7,2.31,2.91,2010-10-07
39.21,9.87,7.9,2010-11-07
65.96,13.95,10.15,2010-12-07
12.27,7.39,10.23,2010-07-13
3.02,14.76,10.88,2010-07-14
0.8,7.54,5.93,2010-07-15
1.35,6.18,10.22,2010-07-16
4.98,2.63,2.52,2010-07-17
0.0,2.91,2.81,2010-07-18
1.73,4.55,3.39,2010-07-19
0.16,13.74,11.24,2010-07-20
0.21,7.36,7.04,2010-07-21
0.98,8.44,6.06,2010-07-22
10.09,8.28,15.97,2010-07-23
92.59,55.43,73.83,2010-07-24
33.71,46.78,34.37,2010-07-25
17.76,9.01,10.43,2010-07-26
10.31,4.78,5.48,2010-07-27
7.84,13.5,11.8,2010-07-28
19.88,7.06,6.32,2010-07-29
6.25,10.38,8.13,2010-07-30
0.45,3.14,6.44,2010-07-31
2.22,8.77,11.15,2010-01-08
15.56,3.42,4.58,2010-02-08
15.27,11.4,11.92,2010-03-08
14.54,20.37,16.71,2010-04-08
40.23,28.1,17.83,2010-05-08
108.93,13.4,11.67,2010-06-08
0.57,1.01,1.21,2010-07-08
0.0,0.64,0.69,2010-08-08
0.0,1.51,1.41,2010-09-08
0.0,4.09,3.4,2010-10-08
1.41,12.02,6.45,2010-11-08
4.09,10.92,7.63,2010-12-08
0.75,11.84,8.59,2010-08-13
4.93,6.83,7.29,2010-08-14
40.26,9.29,7.12,2010-08-15
4.41,1.48,1.59,2010-08-16
0.0,5.57,4.27,2010-08-17
5.5,7.15,5.46,2010-08-18
2.35,13.41,7.73,2010-08-19
0.41,6.85,5.43,2010-08-20
19.3,3.05,2.99,2010-08-21
0.0,2.02,2.38,2010-08-22
10.17,5.1,4.63,2010-08-23
0.21,13.91,9.82,2010-08-24
6.29,3.3,2.34,2010-08-25
17.27,5.24,4.14,2010-08-26
0.0,7.17,5.98,2010-08-27
1.1,3.44,3.44,2010-08-28
1.92,15.98,10.77,2010-08-29
10.63,25.09,15.97,2010-08-30
9.71,7.28,11.82,2010-08-31
0.85,2.4,3.39,2010-01-09
9.73,18.15,11.22,2010-02-09
7.07,8.4,7.04,2010-03-09
24.9,13.4,14.8,2010-04-09
16.74,6.33,7.73,2010-05-09
12.16,10.04,9.48,2010-06-09
12.35,15.79,14.93,2010-07-09
62.49,2.61,4.07,2010-08-09
0.59,0.59,0.48,2010-09-09
0.0,1.56,2.8,2010-10-09
2.0,2.01,2.69,2010-11-09
0.75,17.32,8.82,2010-12-09
6.69,14.46,10.24,2010-09-13
19.08,13.87,9.64,2010-09-14
57.02,9.34,6.15,2010-09-15
0.56,11.51,8.11,2010-09-16
24.7,12.27,5.43,2010-09-17
73.06,15.87,14.01,2010-09-18
33.27,1.99,2.76,2010-09-19
3.5,2.48,3.34,2010-09-20
0.0,7.14,4.25,2010-09-21
0.68,1.84,3.29,2010-09-22
0.0,1.67,2.44,2010-09-23
0.45,2.58,4.93,2010-09-24
0.0,0.62,1.4,2010-09-25
0.0,1.55,2.64,2010-09-26
0.0,4.87,3.64,2010-09-27
0.0,4.47,3.28,2010-09-28
9.32,0.24,0.43,2010-09-29
0.0,0.23,0.68,2010-09-30
0.0,0.72,0.91,2010-01-10
0.0,5.57,3.55,2010-02-10
0.0,1.68,1.93,2010-03-10
0.0,5.17,3.61,2010-04-10
0.0,2.49,1.67,2010-05-10
9.92,4.92,3.25,2010-06-10
1.11,10.5,15.88,2010-07-10
4.49,3.64,4.72,2010-08-10
0.28,1.29,1.16,2010-09-10
0.55,1.18,0.95,2010-10-10
0.0,0.21,0.33,2010-11-10
0.0,0.0,0.0,2010-12-10
0.0,0.0,0.0,2010-10-13
0.0,1.14,2.09,2010-10-14
20.01,14.81,14.34,2010-10-15
18.12,6.83,4.5,2010-10-16
0.78,3.39,3.14,2010-10-17
4.18,0.81,0.78,2010-10-18
0.0,1.35,1.13,2010-10-19
0.0,2.46,2.72,2010-10-20
0.0,5.25,3.27,2010-10-21
2.15,10.17,4.57,2010-10-22
0.37,4.65,3.93,2010-10-23
35.73,0.41,1.38,2010-10-24
0.0,0.09,0.32,2010-10-25
0.0,0.32,0.59,2010-10-26
0.0,0.02,0.08,2010-10-27
0.0,0.0,0.02,2010-10-28
0.0,0.65,1.28,2010-10-29
0.0,4.41,5.67,2010-10-30
2.26,11.66,8.43,2010-10-31
0.37,7.14,6.67,2010-01-11
0.0,3.37,3.74,2010-02-11
0.0,1.46,1.38,2010-03-11
0.0,1.1,0.59,2010-04-11
0.0,0.48,0.42,2010-05-11
0.0,0.02,0.17,2010-06-11
0.0,3.06,3.81,2010-07-11
0.0,7.35,4.38,2010-08-11
1.27,4.87,3.31,2010-09-11
0.0,2.76,2.18,2010-10-11
0.0,3.55,2.47,2010-11-11
0.0,3.53,2.32,2010-12-11
0.32,1.56,1.23,2010-11-13
0.0,0.6,0.77,2010-11-14
0.0,0.2,0.27,2010-11-15
0.0,0.0,0.0,2010-11-16
0.0,0.04,0.12,2010-11-17
0.0,0.33,0.56,2010-11-18
0.0,0.41,0.81,2010-11-19
0.0,1.23,0.47,2010-11-20
1.68,0.54,0.55,2010-11-21
0.0,0.04,0.12,2010-11-22
0.0,0.78,0.83,2010-11-23
0.0,0.0,0.01,2010-11-24
0.0,0.0,0.0,2010-11-25
0.0,0.0,0.0,2010-11-26
0.0,0.0,0.01,2010-11-27
0.0,0.08,0.16,2010-11-28
0.0,0.17,0.25,2010-11-29
0.0,0.07,0.2,2010-11-30
0.0,0.62,0.61,2010-01-12
0.0,0.4,0.53,2010-02-12
0.0,0.03,0.08,2010-03-12
0.0,0.16,1.02,2010-04-12
0.0,4.73,4.9,2010-05-12
2.37,21.22,15.47,2010-06-12
18.77,10.38,8.67,2010-07-12
12.96,20.81,15.11,2010-08-12
5.35,4.28,5.41,2010-09-12
2.92,2.48,4.69,2010-10-12
0.33,0.73,0.56,2010-11-12
0.0,0.09,0.19,2010-12-12
0.33,0.85,0.73,2010-12-13
0.0,0.71,0.55,2010-12-14
0.0,0.0,0.0,2010-12-15
0.0,0.0,0.0,2010-12-16
0.0,0.0,0.0,2010-12-17
0.0,0.0,0.0,2010-12-18
0.0,0.0,0.0,2010-12-19
0.0,0.0,0.0,2010-12-20
0.0,0.0,0.0,2010-12-21
0.0,0.0,0.0,2010-12-22
0.0,0.0,0.0,2010-12-23
0.0,0.0,0.0,2010-12-24
0.0,0.0,0.0,2010-12-25
0.0,0.0,0.0,2010-12-26
0.0,0.0,0.0,2010-12-27
0.0,0.0,0.0,2010-12-28
0.0,0.0,0.0,2010-12-29
0.0,0.0,0.0,2010-12-30
0.0,0.02,0.07,2010-12-31
0.0,0.1,0.13,2011-01-01
0.0,0.0,0.0,2011-02-01
0.0,0.0,0.0,2011-03-01
0.0,0.0,0.0,2011-04-01
0.0,0.0,0.0,2011-05-01
0.0,0.0,0.0,2011-06-01
0.0,0.0,0.0,2011-07-01
0.0,0.0,0.0,2011-08-01
0.0,0.0,0.0,2011-10-01
0.0,0.0,0.0,2011-11-01
0.0,0.0,0.0,2011-12-01
0.0,0.0,0.0,2011-01-13
0.0,0.0,0.0,2011-01-15
0.0,0.0,0.0,2011-01-16
0.0,0.0,0.0,2011-01-17
0.0,0.0,0.0,2011-01-19
0.0,0.0,0.0,2011-01-22
0.0,0.0,0.0,2011-01-23
0.0,0.0,0.0,2011-01-24
0.0,0.0,0.0,2011-01-25
0.0,0.0,0.0,2011-01-26
0.0,0.0,0.0,2011-01-27
0.0,0.0,0.0,2011-01-28
0.0,0.0,0.0,2011-01-29
0.0,0.02,0.06,2011-01-30
