idates,imonths,iyears,obs,meanmod,stdmod,pvar1,pvar2,pvar3,pvar4,pvar5,pvar6,pvar7,pvar8,pvar9,pvar10,pvar11,pvar12,pvar13,pvar14,pvar15,pvar16,pvar17,pvar18,pvar19,pvar20,pvar21,pvar22,pvar23,pvar24,pvar25,pvar26,pvar27,pvar28,pvar29,pvar30
2013,4,12,0.0,0.03,0.09,305.1504822,0.0,0.110621132,1.697620988,2.38e-07,-3.36e-06,1.93e-06,1.32e-05,121762.7734,57688.09766,14795.73145,100824.9297,2.13e-05,0.0009122872725,0.008654345758,16.34724998,755.128418,753.6296997,221.91185,267.16745,298.0732422,25.46951103,7.625180721,1.4707762,-0.003189841984,0.1135068312,-0.1908307821,7.387163639,-0.1478099823,0.4824492037
2013,4,13,0.0,2.05,1.07,303.5393982,0.003704547998,0.2030016631,0.9967632294,0.003705263254,2.63e-05,5.17e-07,-2.31e-06,121450.3203,57669.74609,14888.22363,101012.0859,1.77e-05,0.001707822201,0.009719012305,44.48013306,876.9786987,872.6503601,221.7035675,265.8130188,296.6663818,33.21438217,11.64958668,2.627187014,0.07031806558,-0.09180422872,-0.07727011293,10.12588024,1.02116394,1.088774323
2013,4,14,0.0,0.59,0.44,301.869751,0.0006756782677,0.7497088313,0.249241516,0.0006744861603,-8.4e-06,1.64e-06,5.06e-05,121339.375,57418.67578,14799.01953,100937.7266,1.57e-05,0.001728570904,0.008368923329,36.27090454,756.2360687,753.8522186,220.9280396,264.7414246,296.0646667,37.16262436,16.19387627,4.770457745,0.1721004993,-0.1629318744,0.2584569454,7.064212799,-1.921808243,-1.370634675
2013,4,15,0.0,0.02,0.04,303.2518921,6.1e-05,0.7366695404,1.040836334,6.15e-05,-2.72e-05,-2.38e-05,2.79e-05,121246.9141,57234.01563,14570.52832,100633.8125,1.33e-05,0.0006060071173,0.009066888131,17.18572044,690.1613617,688.6521606,222.1976166,265.0886536,296.3036804,38.4913063,14.75600338,5.553817749,0.1259505004,-0.05295256898,0.2512476742,4.757078648,-11.76327515,1.186569214
2013,4,16,0.0,0.0,0.0,304.9617004,0.0,1.613264084,0.7617931366,0.0,-7.19e-06,-1.43e-05,4.24e-05,121044.0078,57152.09375,14382.83594,100338.0,1.78e-05,0.0004148244334,0.007552813739,3.726069212,597.8699799,597.7117767,221.2704468,265.1043701,298.3525085,40.85807037,16.33920288,7.836571217,0.04741926864,0.08812344074,-0.09574115276,0.3463802338,-10.3290329,-1.394163728
2013,4,17,0.0,0.01,0.03,305.1332397,2.24e-05,1.193058014,1.978459001,2.26e-05,-7.53e-06,-1.29e-06,6.3e-05,120752.9688,57041.45313,14348.33203,100302.375,1.02e-05,0.0008741498459,0.006575531792,16.61936378,597.6129913,596.5301056,223.378006,264.2264404,298.6913147,35.27542114,14.90991211,5.154561996,0.04540725425,-0.1251568794,0.3149601519,2.089436769,-3.633490801,1.084729552
2013,4,18,0.0,0.76,0.27,304.8259583,0.0006203651283,0.3465652466,2.219795227,0.00062084198,-1.28e-05,-4.16e-07,2.94e-05,120469.1797,57054.72266,14405.78906,100404.9375,1.18e-05,0.0008814483881,0.00726660667,23.8244381,669.0197754,667.541748,222.4959869,264.7134094,298.1043396,33.4494133,13.54183865,7.205329895,0.01321732998,-0.03228171542,-0.0009507735376,14.76513195,-0.8530909419,2.836922884
2013,4,19,0.0,1.59,0.91,301.6984558,0.005187988398,0.2577451169,2.116355896,0.005166292191,8.77e-06,-8.36e-06,3.91e-05,120054.3984,56939.14063,14463.71094,100596.375,1.62e-05,0.002064867411,0.00807434693,45.69358826,784.230835,778.4980774,220.4043121,263.2539368,295.677948,32.2499733,13.98704815,5.046921253,-0.1156024933,-0.3845419884,0.2153822631,17.43457603,4.311911106,3.238461733
2013,4,20,4.04,4.56,3.55,297.9324036,0.008013248211,0.1031017303,2.985773087,0.006797552342,1.11e-05,-6e-06,-1.05e-05,119974.1797,56821.26953,14547.39941,100819.375,2.59e-05,0.002017924329,0.009302440099,56.20562363,828.3013,821.9933167,219.971756,262.378479,292.5892029,29.62780762,14.9848032,5.233262539,0.02298553847,-0.1411901265,0.2230740339,13.19155884,7.386629105,7.488994598
2013,4,21,7.94,11.15,6.15,297.5196228,0.00569391239,0.1221122742,1.527134538,0.005327701452,2.85e-06,-1.07e-06,-9.7e-06,120229.4063,56817.17578,14592.25684,100941.3359,3.34e-05,0.002306268783,0.01130156964,47.38566208,906.166626,901.5954895,221.2581787,262.8203125,291.0078735,29.41924095,12.77302074,4.602396488,-0.03239297867,-0.06434348971,-0.1002509966,1.972308517,3.565922499,3.871191025
2013,4,25,0.0,0.24,0.44,303.9134216,1.43e-06,0.0789648667,0.7330271602,1.19e-06,1.03e-05,-4.38e-06,2.29e-05,121652.25,57668.16797,14878.89551,101032.3984,5.33e-05,0.0008123079315,0.01110880077,55.40275574,840.0070496,838.4581604,219.7548065,268.0554504,294.875,23.72975349,3.219953537,0.8088563085,0.006249070168,0.0486315079,-0.1639748365,6.853833675,-1.873983979,-0.8238289952
2013,4,26,0.0,3.42,2.76,302.9724426,0.002482414304,0.896987915,1.061268449,0.002474784851,9.7e-06,-2.89e-06,7.7e-06,121760.8359,57665.30078,14842.22656,101010.7813,5.44e-05,0.00234343647,0.01173013542,73.18878174,995.7574768,992.3219604,220.1036987,267.2895813,295.1608582,16.31902885,4.303656101,1.972628236,0.01264909934,-0.05298336223,0.008836786263,8.149670601,-1.915667176,-0.4356981814
2013,4,30,0.0,0.02,0.06,306.8970642,4.77e-05,0.5630671382,1.748157501,4.79e-05,-3.93e-06,8.74e-06,4.99e-06,121965.0859,57759.87891,14662.38574,100602.3984,4.2e-05,0.00136010244,0.0088772038,23.71711731,787.7644043,786.3522949,220.7946777,268.1523438,299.6603088,21.89042854,3.427541733,2.129193068,-0.01393198967,0.07214387506,-0.03230535984,-2.269446135,-4.62982893,0.6970265508
2013,5,1,1.11,0.4,0.47,307.1391907,0.0004138946679,1.679416656,1.859947205,0.0004143714759,-6.95e-06,1.75e-05,2.48e-05,121790.5625,57589.26563,14475.80176,100369.9453,1.95e-05,0.001494755503,0.009372482076,16.47720337,809.8713684,808.6187439,221.8336182,267.661438,300.0553894,20.07197762,4.894661427,6.539285183,0.002873818157,0.008015354164,-0.1894507408,-5.526007175,-3.294839144,0.877612412
2013,5,2,0.0,0.21,0.25,307.0661011,1.34e-05,2.112548113,2.634438753,1.31e-05,-7.85e-06,7.07e-06,3.52e-05,121665.8828,57382.19141,14316.75488,100202.625,1.39e-05,0.001331001054,0.00807131175,15.56930542,742.1967316,741.2256317,222.4732056,267.08078,300.2356262,22.70311737,8.474927902,8.615894318,0.05370191857,-0.02922558784,0.03406079486,-5.378216267,-2.904678345,3.034651995
2013,5,6,0.0,0.38,0.26,305.9149475,4.34e-05,1.115715027,2.624713182,4.32e-05,-9.29e-06,1.9e-05,1.38e-05,122228.875,57628.79688,14479.01074,100441.1563,1.43e-05,0.001729686162,0.01090367138,21.14995384,909.6544189,908.3391724,222.9073639,268.8114929,298.9672241,13.10070705,8.432284355,6.077462673,-0.02324481867,0.02802062035,-0.07192917913,-7.769488811,-7.101202488,1.983776093
2013,5,7,0.0,0.11,0.17,306.2545776,0.0002083778454,1.50922966,2.122088194,0.0002086162494,2.25e-06,-3.91e-08,2.22e-05,122244.9375,57682.80859,14485.93359,100422.7109,4.98e-05,0.001425509923,0.01143327355,17.29113197,915.6720886,914.1928711,222.5370941,268.8454285,299.0886536,13.87268829,7.480967045,6.664054871,0.02992475033,0.0683504343,0.002166708233,-1.921524644,-7.001656055,0.1702283174
2013,5,9,0.0,0.0,0.0,307.9016418,3.05e-05,1.467132568,1.089629531,3.03e-05,-1.31e-06,8.97e-06,3.92e-05,122343.2813,57713.17188,14473.39355,100308.7813,2.55e-05,0.0007469875272,0.008797401562,7.69259119,747.0700836,746.4977875,222.7774506,269.2920227,301.3021851,10.46271038,5.200002193,5.727378368,0.01762676239,0.02172267437,-0.107776165,-0.2189280242,-7.122922421,-1.493422866
2013,5,10,0.0,0.0,0.0,308.7762146,0.0,1.122254014,0.5951359868,0.0,3.04e-06,1.78e-05,5.05e-05,122382.8125,57666.20313,14425.0752,100229.9375,1.46e-05,0.0005590334767,0.0052150595,0.4624684751,522.615921,522.6094208,223.373703,268.377594,302.7967224,9.927447319,3.345195055,5.055655003,0.01629177667,0.004582325462,-0.1961847991,2.782759428,-2.34198308,-2.748220444
2013,5,11,0.0,0.0,0.02,308.9129333,0.0,0.9608929753,1.082632065,0.0,-1.48e-05,1.25e-05,2.14e-05,122356.3984,57457.98828,14299.83984,100108.625,4.64e-05,0.001436296501,0.005334741902,9.791564941,574.8610382,574.7334595,223.5033112,267.5322571,302.2929993,15.60433674,7.714849949,3.810147047,0.04823903367,0.008046428673,-0.2799065113,10.40672684,2.213980436,-1.458325744
2013,5,12,0.0,0.32,0.18,305.9928894,0.0001516342163,-0.2719675601,1.544470429,0.0001504421198,-2.02e-05,-1.31e-06,1.92e-06,122566.8125,57425.6875,14418.39355,100351.5859,5.03e-05,0.003265552921,0.008327471092,38.48406601,885.6445313,883.6521606,223.2938385,266.6800232,299.7011414,12.58994293,6.475925446,1.172709107,0.04665136337,-0.03401974961,-0.03175358102,9.19834137,2.670319319,-0.4470151365
2013,5,13,0.0,0.11,0.15,304.6344299,0.0002031326294,-0.794380188,2.42939949,0.0001263618506,1.54e-06,-2.3e-06,-5.36e-05,122644.9141,57305.26953,14339.20215,100341.9453,7.85e-05,0.003667185782,0.01021328196,73.21434021,965.6168518,962.505249,224.1325226,267.4559021,298.0962219,11.62460804,5.719443798,0.6236362457,0.06349543482,0.02482410334,-0.1098600999,7.621434689,3.205969572,1.514699936
2013,5,14,0.0,0.68,1.69,304.6667175,7.15e-06,-1.418975234,0.8010482788,7.39e-06,1.86e-06,-5.54e-06,-3.29e-05,122649.6328,57184.43359,14213.32031,100223.1172,7.9e-05,0.004643621389,0.01118568704,69.98011017,1049.422394,1046.474579,224.164566,269.1711731,296.7564392,8.419055939,3.008380175,-1.194295287,0.1013311967,0.03837712482,-0.100857459,6.797095776,2.897727966,-1.18836534
2013,5,15,2.28,0.02,0.04,304.6838684,0.0,-0.5550193787,-0.03137461469,0.0,-1e-05,-7.02e-06,-3.87e-06,122662.5234,57109.86328,14146.48438,100114.5859,0.0001017530813,0.001805103035,0.009873059578,98.17519379,810.4364319,808.3817139,224.886673,269.4869995,297.5178528,-1.929345489,2.275423765,1.817595124,-0.1428684741,-0.009117205627,-0.09298717976,3.784137011,-3.293114424,-3.76991725
2013,5,16,0.0,0.0,0.0,306.5183411,0.0,0.1283143312,1.053525925,0.0,2.28e-05,-1.11e-05,2.12e-05,122741.7109,57274.28516,14257.85938,100148.3984,0.0001379056339,0.001262763166,0.007868581451,81.13822937,720.3071136,719.1744232,224.2622681,268.0558777,299.7993774,1.823231339,6.756319523,2.415814161,-0.09957361221,0.02848939039,0.1161139011,3.43384552,-3.619129181,-0.30950737
2013,5,17,0.0,0.0,0.0,307.4299316,6.68e-06,1.241094589,2.453271151,6.68e-06,3.24e-06,-2.72e-06,1.63e-06,122887.7578,57540.05078,14428.17578,100282.8438,8.96e-05,0.001998643391,0.00812213961,39.05512619,795.610199,794.1487427,224.0688629,267.523468,301.2270813,-0.162724182,5.78108263,7.460132122,0.0420015268,-0.02015396021,-0.1673443317,3.564908266,-2.280228853,1.873399734
2013,5,18,0.0,0.0,0.0,307.7735901,0.0,0.9658076167,1.273159623,0.0,-4.2e-06,6.33e-06,4.76e-05,122855.1953,57565.23438,14417.46875,100257.125,3.81e-05,0.0008318684413,0.006449035835,14.2030077,626.0921631,625.625473,223.928894,267.9162292,301.9263,-2.676424026,3.665712357,5.54304266,-0.004340132233,-0.03949987888,0.08162435144,0.2894388735,-5.611361027,-0.5622475743
2013,5,19,0.0,0.01,0.01,307.5023804,2.15e-05,1.676520705,1.966578841,2.15e-05,-3.44e-06,-2.33e-05,1.5e-05,122772.6016,57559.14453,14384.87207,100213.875,2.83e-05,0.001199777238,0.008063874207,16.54523277,727.1330566,726.3191986,223.852417,267.8062439,301.7849731,-3.059584379,1.483879089,8.605992317,1.2e-05,-0.01957078837,-0.2052811384,0.03876495361,-4.01791811,0.1925665587
2013,5,20,0.0,0.01,0.02,307.7175598,0.0,1.266850114,1.323377013,0.0,1.4e-06,5.96e-06,4.25e-05,122710.2422,57584.875,14363.95703,100176.3047,3.74e-05,0.001322535216,0.008463016711,15.85273743,745.1132813,744.2528229,223.4034424,268.3671265,301.87854,-1.254899979,1.145537019,5.983793736,-0.01828102209,-0.02898716927,-0.2002100199,-1.321824431,-5.211616993,-0.3987744749
2013,5,21,0.0,0.01,0.02,307.6816406,1.91e-05,1.631995559,1.753137589,1.88e-05,8.31e-08,1.09e-05,4.05e-05,122647.4922,57607.55078,14356.55566,100171.0703,4.54e-05,0.001795187942,0.008931186981,32.83042908,803.1149597,801.4048462,223.759903,268.2322693,301.6884155,-3.067620516,1.494800568,7.137410641,0.003128647804,-0.03192985058,0.02801211737,0.1552422792,-4.624206543,0.2580248415
2013,5,22,0.0,0.0,0.0,308.1256714,0.0,0.6389439702,0.1600049287,0.0,3.19e-07,1.07e-05,4.86e-05,122599.5234,57616.22266,14285.65137,100041.1797,0.0001301115262,0.0008551678038,0.007486050949,50.61772537,661.7145538,660.8381195,223.9384613,269.5754089,302.9227295,-3.405481339,-2.226079941,5.182302952,0.009502530098,-0.05754490569,-0.02792596817,-0.2968495786,-8.42813015,-3.673059464
2013,5,23,0.0,0.0,0.0,308.8203735,0.0,0.1711107939,0.1469929963,0.0,1.48e-07,1.07e-05,6.25e-05,122599.6797,57604.03516,14242.26953,99977.71094,9.31e-05,0.0005845287233,0.006240687799,58.91113281,548.9693756,548.6602936,224.0336914,270.2053528,303.4684143,-4.292885303,-0.6403643489,2.548946381,0.03438035771,-0.0217784252,0.2247023135,4.015287399,-8.071988106,-2.330823898
2013,5,24,0.0,0.0,0.0,309.54422,0.0,2.033456087,0.2733612061,0.0,5.48e-06,-1.72e-06,8.83e-05,122670.875,57545.17188,14172.52246,99879.41406,0.0001020674899,0.0004818201123,0.00503243925,40.40756226,491.8561249,491.5761108,223.7611847,270.1250916,303.7999573,-4.108659744,-1.138383269,6.443196774,-0.01452740002,-0.04926331714,-0.03721487522,2.335477114,-9.587738037,-2.994979858
2013,5,25,0.0,0.0,0.01,309.5315857,4.77e-07,0.5303535461,-0.2204272002,2.38e-07,-2.52e-06,1.42e-06,9.87e-06,122599.875,57538.93359,14155.40234,99874.22656,0.0001178758757,0.001986718038,0.007798072416,73.41194153,776.7766113,774.8643494,223.6271515,269.3992615,302.9653015,-5.801822662,-4.256078243,4.624454498,-0.01682845689,-0.07496118546,-0.4556052983,-0.03960227966,-7.978358746,-3.871380568
2013,5,26,0.0,2.49,3.92,304.9859314,0.001424789429,-0.03807767108,-0.7241503596,0.001409530611,-8.19e-06,8.99e-07,1.75e-05,122567.4141,57460.99609,14191.25879,100070.8516,0.0001290676737,0.003295572242,0.0117049003,81.28484344,1112.787506,1090.232666,224.1027985,269.1756897,299.4092102,-8.46250248,-0.5872122645,0.6642951965,-0.07675138861,-0.1198278666,0.08442357928,-1.56975615,-7.074872494,-5.217218399
2013,5,27,34.62,7.91,7.8,302.919281,0.001754283963,0.07451120764,0.3432795107,0.001755952835,-3.8e-09,4.01e-06,3.45e-06,122575.8672,57362.36328,14235.90332,100215.4063,0.0001303501922,0.003362709424,0.01418430358,96.33267975,1212.797333,1207.683929,223.8733978,268.7035217,297.0195923,-6.285826206,-1.28501451,2.429105043,-0.04169340804,-0.1474890262,-0.09728292376,-0.8685035706,-8.533514977,-2.390808105
2013,5,28,10.0,0.16,0.22,304.5519409,7.72e-05,0.6447315216,0.06434377283,7.7e-05,4.89e-06,6.78e-06,4.23e-05,122571.4063,57318.46875,14181.51855,100080.2109,0.0001092201564,0.001353797503,0.01172370091,78.13224792,1014.894379,1012.278259,223.7532959,268.9985657,298.3189697,-8.42949295,-0.05808448792,3.85934639,0.0166567564,0.04365424439,-0.0973143205,1.19923842,-10.91770935,-1.835451722
2013,5,29,0.0,0.2,0.37,303.4367371,3.43e-05,0.1353143007,-0.7925599217,3.43e-05,4.23e-05,-7.96e-06,1.53e-05,122556.7266,57189.38672,14091.4541,99998.99219,0.000138465999,0.0007507490809,0.01216494944,99.94443512,971.4336548,965.915863,224.3610992,268.9691467,297.6906433,-9.184707642,3.033769608,2.646517992,-0.1241805553,-0.08581129462,-0.1365251541,3.289122343,-11.58511066,-2.794387102
2013,5,30,0.0,0.14,0.26,304.6474304,0.0,2.502173185,1.322013855,0.0,2.36e-05,-1.18e-05,4.99e-05,122584.6016,57120.95313,14063.67969,99986.46094,0.0001481674408,0.002269006567,0.01104516815,99.94901276,931.5879822,923.222168,224.7316895,268.464386,297.8987122,-5.849615097,8.570446014,7.246002674,-0.2558611631,-0.09515472502,-0.1509960145,-2.886419296,-7.436762333,-0.4198392332
2013,5,31,0.6,0.12,0.14,304.0787659,9.58e-05,0.666428864,2.272888899,9.56e-05,5.19e-07,4.81e-06,7.55e-07,122623.0859,57201.34375,14183.2627,100169.5625,0.0001209731927,0.003004237311,0.01134626847,99.27749634,1006.570404,1002.952881,224.3914337,267.2381287,297.4040222,-9.043982506,9.736956596,4.301676273,-0.1363154203,-0.04158524796,-0.006674408913,-0.7429351807,-1.263698578,2.310213089
2013,6,1,0.0,0.26,0.24,304.23526,0.001093387575,-0.03674824908,2.649079561,0.001079559355,3.18e-06,2.47e-06,-3.58e-05,122487.7188,57307.42578,14272.62891,100299.5547,7.06e-05,0.003515483113,0.01300861221,78.29322815,1087.058807,1084.38089,223.1049042,267.6811218,296.5445862,-10.81023121,3.020545959,2.673638105,0.02534333803,-0.001249432564,-0.06353481859,0.9269618988,-0.1232719421,2.911561966
2013,6,2,5.37,0.99,1.61,301.9231567,0.01036405563,-0.2597573698,1.743513107,0.009960174328,1.69e-07,2.72e-06,-2.53e-05,122406.75,57327.67188,14249.16797,100315.8516,7.21e-05,0.004213395063,0.01481888909,46.09082413,1226.301636,1223.251007,222.3359375,268.8231201,295.0831299,-9.07190609,-2.181779146,0.8645038605,-0.04710360244,-0.06468173116,-0.07361149788,1.746356964,0.1818561554,0.6162154078
2013,6,3,0.0,3.66,4.04,302.5168152,0.001179695158,-0.3158162534,1.597993851,0.001045942336,7.32e-06,-8.84e-07,-1.75e-05,122458.4375,57362.01563,14217.41113,100276.2188,6.81e-05,0.003626584774,0.01506987587,43.69494247,1204.794067,1202.587372,223.2418365,269.9949036,295.2477722,-5.574658871,-4.007588863,0.4875856936,0.004273811821,0.008575677872,-0.1117141247,1.654522538,-0.5638338923,-0.02578035928
2013,6,4,15.81,6.55,5.82,302.9877625,0.002835273743,0.112951912,1.327183366,0.002514839172,9.48e-06,3.92e-06,-9.09e-06,122652.9688,57472.375,14300.88574,100339.6563,6.03e-05,0.003866150044,0.01459669042,51.71406937,1185.966888,1183.538361,223.3662262,269.7228088,295.4164429,-10.96068287,-5.074071407,1.424517989,0.03059271909,0.03848385811,-0.1039858237,1.410849214,-0.718413651,0.3624165952
2013,6,5,0.0,8.93,5.52,302.5949707,0.0005292892456,0.2000255585,1.578465104,0.0003786086891,-1.76e-06,8.47e-06,4.07e-06,122844.8125,57484.40625,14260.81543,100302.3984,7.4e-05,0.00360639696,0.01535214391,75.11520386,1259.27124,1256.944427,223.9577179,270.0931396,295.7261353,-8.285727501,-3.766341448,1.645528197,-0.005384127144,-0.06113493443,-0.1093197688,1.567917466,-2.080449343,0.417945236
2013,6,6,0.76,7.89,5.29,301.8348694,0.0137467389,0.1902402192,1.670647979,0.01355528785,-1.79e-06,-2.52e-06,-6.96e-06,122863.2266,57379.79297,14171.71973,100234.8984,0.0001086920965,0.003834631294,0.01602083258,89.91101074,1344.358429,1340.825684,224.5177765,270.3658142,294.8903809,-8.289035797,-3.547962189,2.105523348,-0.0426642485,-0.06799423695,-0.1139638796,-1.513626695,-1.283574462,0.8693796992
2013,6,7,2.77,9.08,5.11,302.0784607,0.008280753857,0.3936144412,1.017788529,0.007761240005,5.02e-06,-5.73e-06,-2.19e-06,122933.75,57355.19141,14128.08691,100207.0859,0.0001363728225,0.004902496003,0.01626718417,99.49990082,1422.443481,1408.198883,224.6320648,270.7141418,294.5759888,-7.20167923,-3.619977951,2.729328871,-0.1300423592,-0.01598978043,-0.0835249424,0.1011835709,-0.7292900085,-0.5733718872
2013,6,8,5.28,21.5,7.89,299.8509216,0.005420684698,1.527102828,1.544019699,0.004019975779,7.17e-06,-1.57e-05,1.81e-05,122857.5859,57219.625,14078.82422,100212.1328,0.0001313531684,0.005902782548,0.01564500667,99.70830536,1444.070068,1436.791901,224.60112,270.6770325,293.5743408,-9.210911751,-3.552689791,4.884685516,0.05629634857,-0.1047838107,-0.131126523,-2.760629654,-0.2394784242,-0.09670575708
2013,6,9,0.0,10.44,7.06,300.8199768,0.008372306591,2.100549698,1.075065613,0.007607937092,2.15e-05,-2.28e-07,3.72e-05,122839.3984,57223.87891,14038.90918,100116.0859,0.0001246888278,0.005856500473,0.01608002186,97.97159576,1396.429596,1392.99765,224.7456818,270.4898376,294.148407,-7.09651804,-2.026758194,6.680698872,0.06565269083,-0.07212475687,-0.1818778515,-1.958311081,-2.844925642,-1.317174911
2013,6,10,4.7,14.9,8.05,299.5889282,0.007206916809,2.24529767,0.200252533,0.004025697825,-4.9e-06,-3.89e-06,1.91e-05,122850.8828,57198.51563,14037.18848,100169.5078,0.0001425750961,0.005837067962,0.01603516005,96.69736481,1413.346069,1408.973053,224.8048553,270.8513794,293.3475647,-12.18099689,0.9708741307,6.04053545,-0.1021742001,0.01498794556,-0.1857209206,-4.609016895,0.2071387023,-3.356079817
2013,6,11,0.0,18.04,8.09,299.7628174,0.009220599895,1.220533371,0.162689209,0.004000186804,4.94e-06,-8.54e-07,2.17e-05,122825.0234,57104.55859,13915.12207,100043.5859,0.000155119269,0.005845342297,0.01614093781,99.57415771,1468.12207,1455.088898,225.7703705,271.0836487,293.2372131,-12.14506054,-6.381802082,1.174257874,-0.05808965489,-0.1188264266,-0.07918488979,-3.890692949,-3.429771423,-2.424870729
2013,6,13,20.24,15.52,9.38,298.3425598,0.01092338562,-1.720054626,-1.815970063,0.002172231674,-1.49e-05,-1.54e-06,-1.69e-05,122591.3984,56569.21484,13273.64746,99355.5,0.0001099321016,0.006480446551,0.01584671251,99.77303314,1534.416046,1516.891937,225.6855927,272.0271301,292.289917,-6.208557129,-7.181937695,-9.31580925,0.05715211108,-0.1393391639,0.1864186078,-0.8607724309,0.7970358729,0.4885056913
2013,6,15,7.28,3.73,2.16,299.0086975,0.0008883476257,1.086923003,2.515158892,0.0001003742182,2.85e-06,-1.4e-06,-1.54e-05,122620.7734,56976.21484,13779.25781,99932.53906,0.0001062353767,0.005042936187,0.01387623604,96.76971436,1349.860931,1341.916992,224.5189362,271.733551,291.6844482,-8.177066803,2.43122983,7.226541996,0.06782376766,-0.01045926381,0.06874895096,-1.719522476,9.473773003,8.849205971
2013,6,18,0.42,7.55,6.09,303.0794678,0.0004949569702,1.934200287,0.9590809941,0.000425100312,-3.56e-06,2.12e-06,1.3e-05,122481.1016,57219.17578,14001.54199,100037.8125,9.44e-05,0.004304940812,0.01548610348,69.27210236,1232.008942,1229.313721,223.8687592,269.7653198,294.1512146,-13.34749222,-0.286254257,6.823936939,-0.01713339426,-0.008040070534,-0.09677950293,-1.327208877,-1.247572541,0.7545350194
2013,6,19,0.0,4.3,4.29,302.4069519,0.00154209137,1.668691039,0.7909622192,0.001247644454,3.37e-06,-5e-06,1.61e-05,122634.3125,57279.22266,14063.56543,100130.5078,0.0001369285019,0.004073604476,0.01600642689,96.62030029,1322.527954,1315.725128,224.6527557,269.7542419,294.105011,-13.27062702,-0.7845560908,6.102117062,-0.1011118069,-0.06803437322,-0.0989099741,-0.4285494387,-1.577983856,-0.9827613831
2013,6,20,11.53,9.62,5.17,300.6090393,0.008675098652,1.633441329,1.126211762,0.007166385418,1.62e-05,-1.81e-05,2.59e-05,122768.4063,57189.07813,14050.93848,100145.0391,0.0001550842862,0.005202771164,0.01586466096,99.50917816,1402.40918,1386.796967,225.1855621,270.1243896,293.8217468,-14.19990253,-0.9018217921,7.367149353,-0.2662864625,-0.3042650521,-0.2189701796,-2.194414854,-4.465755939,-1.964285493
2013,6,21,5.55,16.93,9.29,299.4040527,0.01917171478,1.916699052,1.286237717,0.01477813767,2.74e-05,-1.17e-05,3.26e-05,122738.25,57068.57813,13995.75879,100111.9609,0.0001449507981,0.005835453048,0.01583698206,99.86114502,1424.843353,1410.447418,224.4666595,270.0155029,293.8147278,-12.43928242,-1.710436463,8.035005569,-0.08414578438,-0.2632394135,-0.2779372036,-0.8444760442,-6.318475246,-3.611841917
2013,6,22,8.47,26.79,10.1,298.877533,0.02030324936,1.83846724,0.2448819429,0.0108590126,5.89e-06,8.27e-06,3.94e-05,122817.1016,57053.46484,13884.22949,100019.9766,0.0001426229428,0.005969383288,0.0167000331,95.78768158,1476.440552,1463.615479,225.4416046,271.0521545,293.1419983,-17.45586586,-4.908434391,5.171818256,-0.06749343872,-0.2636213005,-0.3551800549,0.4093634188,-3.673482895,-5.469515324
2013,6,23,4.41,41.8,17.23,298.5363464,0.02082061814,1.901923537,-0.01936022379,0.008233546978,-7.01e-06,1.17e-05,3.31e-05,122764.9297,56942.57813,13672.26074,99808.69531,0.0001692049409,0.006090313196,0.01669295318,99.62463379,1511.975189,1492.753784,226.0361786,271.6143799,292.8954468,-14.0151062,-6.195124149,2.367459059,-0.1304265708,-0.1586391926,-0.4139671028,-1.211950302,-2.822743654,-5.012793064
2013,6,24,11.89,31.41,18.08,298.2055359,0.1008110046,2.569396973,-0.2414360046,0.07115864754,2.13e-05,5.77e-06,1.04e-05,122889.4063,56835.82422,13532.7959,99631.08594,0.0001485234097,0.006205168087,0.01683954336,99.65744019,1594.456604,1561.646667,226.5561066,272.0229187,293.1807556,-15.32363605,-7.134964466,4.124768734,-0.6198567748,-0.8875883222,-1.044587016,-0.2014567107,-1.979975343,-6.486682415
2013,6,25,40.91,19.12,5.37,297.2643433,0.06443595886,2.459388018,3.365182877,0.008228779072,3.2e-05,-3.13e-07,-1.91e-05,123103.8516,57123.76563,13750.86816,99947.28125,0.0001789420494,0.006207635626,0.01576679386,100.0,1624.87738,1514.291016,226.2963257,272.8718872,291.7296753,-10.1728611,3.380554914,11.53055859,-0.618842423,-0.764801085,-0.4087729752,-5.955346584,3.220080614,4.451019764
2013,6,26,3.11,3.34,4.96,299.1364136,0.003375530359,3.774541855,2.400220156,0.001402616501,5.01e-06,6.75e-06,-1.96e-07,123035.8516,57327.59375,13984.95801,100179.6641,0.0001076541885,0.005075769033,0.01496665645,92.5164566,1404.096771,1396.21875,225.126358,272.196228,291.3670349,-19.11388397,6.931777954,14.96525288,0.07980564982,-0.02522917651,-0.5502359867,-3.720554352,2.046147108,5.332216263
2013,6,27,2.67,2.99,2.62,299.4571533,0.006806373596,4.110343933,1.612974167,0.001875638904,5.06e-07,-1.87e-05,4.57e-06,122885.8125,57283.35938,14070.57813,100255.1484,0.0001486058609,0.004656332079,0.01467874367,96.57083893,1365.991425,1358.446198,225.5670166,271.176239,291.7985535,-20.88337898,7.329535007,15.24880981,0.003405451775,0.02786417864,-0.5826131105,-4.327772141,2.866529465,-0.4143594205
